,0
Person_1,0.5004129461255673
Person_2,-1.516638832866823
Person_3,1.1690141202036062
Person_4,1.454184401080741
Person_5,-2.8832154564868344
Person_6,-1.9099319337995568
Person_7,0.23509793124484835
Person_8,-0.431026562021453
Person_9,0.018135590237487096
Person_10,-1.2362285648664497
Person_11,1.362434288788163
Person_12,1.2100252296373428
Person_13,0.14238337283574437
Person_14,1.7341991369459697
Person_15,0.7446013398719887
Person_16,-1.245601367830937
Person_17,0.5964635026176686
Person_18,-1.394986574749578
Person_19,1.3610127784548292
Person_20,-0.03155153998545905
Person_21,-0.23395621882397055
Person_22,-0.9780569901119918
Person_23,1.8771493345049657
Person_24,-0.18845689660928294
Person_25,-0.5991544067507405
Person_26,-0.48486299923842413
Person_27,0.8418011048239433
Person_28,0.5915034230400378
Person_29,0.6624362438879029
Person_30,0.6895688310057444
Person_31,3.2558087277996117
Person_32,-0.566285198083003
Person_33,-0.7250267671133857
Person_34,-1.1773217658778963
Person_35,0.9673064603571637
Person_36,1.7367957655752577
Person_37,-0.12758385998839233
Person_38,-1.2168973889498718
Person_39,-1.193384497042939
Person_40,1.019226508230972
Person_41,1.1582185832990837
Person_42,0.8580687289517128
Person_43,-0.9549272344391211
Person_44,0.39157931109399996
Person_45,0.2183660402050126
Person_46,0.3713702215874397
Person_47,1.3504804934162051
Person_48,0.3787306496559437
Person_49,1.0617076711017626
Person_50,0.14470593072725746
Person_51,0.47701642452889653
Person_52,0.9902696652517309
Person_53,-2.1423964032895797
Person_54,-0.4361694980420317
Person_55,-0.662221654945273
Person_56,-0.9149794458710926
Person_57,-0.3693760503461053
Person_58,2.285749293345514
Person_59,-1.2554093470459444
Person_60,1.4957548583811415
Person_61,-2.4809673309297873
Person_62,-0.458990218484742
Person_63,0.28746692415142866
Person_64,0.9226708235328376
Person_65,1.1101771961832028
Person_66,1.2333581792938082
Person_67,-0.47975028187873603
Person_68,-0.6501903625029304
Person_69,1.330301148379651
Person_70,-0.24361916082850205
Person_71,-1.8701921585129624
Person_72,-1.6565934945113006
Person_73,-1.3358411025084966
Person_74,0.7890784425745664
Person_75,0.25697593059976814
Person_76,1.0790653575955726
Person_77,-0.5975416430108811
Person_78,0.2811468631089916
Person_79,0.9817229174449253
Person_80,-0.4206824830864373
Person_81,0.7285001828300375
Person_82,-0.9495515851060565
Person_83,-0.5012434433536874
Person_84,-0.5292695145035733
Person_85,-1.7504221418896393
Person_86,0.773796047672293
Person_87,-0.6607661838101655
Person_88,0.06207850458545143
Person_89,0.7644573148527838
Person_90,0.7131340905388364
Person_91,1.0414149899530996
Person_92,-0.10439090027021512
Person_93,-0.5916101415723103
Person_94,-0.07623998986567829
Person_95,-2.4876643244431245
Person_96,-2.127331382140711
Person_97,-1.9407120920376832
Person_98,-1.4525329149083024
Person_99,0.6429986665790752
Person_100,-1.314881256546171
Person_101,-0.5239065045651643
Person_102,1.9921797731730184
Person_103,-0.4910586300982186
Person_104,1.1496106791945502
Person_105,-1.3570891935208953
Person_106,-0.26481901030752475
Person_107,-1.3816957558719516
Person_108,-0.46521228735692344
Person_109,1.3037995326800136
Person_110,-2.547643308294603
Person_111,0.6949727918127063
Person_112,0.39994072999233715
Person_113,-0.8478876070512713
Person_114,-2.1257494550887617
Person_115,0.15153158806472455
Person_116,-0.7509017371017833
Person_117,0.39235164352597623
Person_118,0.07611554477908461
Person_119,2.4460056634752934
Person_120,-0.3156961147156161
Person_121,-1.4919089124388771
Person_122,0.31225077892839453
Person_123,0.37333235245156804
Person_124,2.0821186893545747
Person_125,1.2960041953657881
Person_126,0.5786439152181844
Person_127,2.238291663323263
Person_128,-1.739807254990356
Person_129,-0.9162899726307012
Person_130,-1.346526585614367
Person_131,-0.5413773782397316
Person_132,-2.021691894840543
Person_133,0.9960637467155268
Person_134,-0.28999671915423975
Person_135,-2.1628721152600665
Person_136,-1.480031295317392
Person_137,0.5136080976692132
Person_138,1.300527178335492
Person_139,3.0384336640316
Person_140,4.414131025504914
Person_141,0.6649514764079149
Person_142,-1.440969853553876
Person_143,-3.1547320946030437
Person_144,0.444904520009674
Person_145,-1.1760743164715686
Person_146,-0.5796985637756077
Person_147,-0.8748078720957918
Person_148,-0.1678490031306576
Person_149,1.6423076726753856
Person_150,0.2789101776619372
Person_151,-0.19461492906411215
Person_152,-1.5101433027447972
Person_153,-2.4686870905626153
Person_154,-0.686124537116076
Person_155,-0.037336499733560444
Person_156,2.6952321968637447
Person_157,0.23874910870324906
Person_158,1.5174465930285066
Person_159,-0.7056060713148078
Person_160,-1.7340783231316166
Person_161,-1.4043378168546374
Person_162,-1.0445017703097095
Person_163,3.236041925146667
Person_164,-1.188742692342659
Person_165,1.3010711320984376
Person_166,-1.3110534406366192
Person_167,1.4406968458052865
Person_168,0.620763775652715
Person_169,-0.1916195199932153
Person_170,-0.017806462709230753
Person_171,-0.9388442166501654
Person_172,0.7124456287170411
Person_173,-0.6391378940172497
Person_174,-1.7950713191569518
Person_175,-1.8735690349855088
Person_176,0.30221920307709954
Person_177,2.4119742111095723
Person_178,0.28332474685407766
Person_179,-0.13462016267090354
Person_180,0.47207653589773463
Person_181,2.002339939054157
Person_182,0.3724110785397048
Person_183,-0.5730535197566855
Person_184,1.7027703915837535
Person_185,0.6864719841863405
Person_186,2.346971314487908
Person_187,0.3181889823267795
Person_188,-1.7933662210868302
Person_189,-2.0089014723745775
Person_190,2.5197292248407943
Person_191,2.628835907668866
Person_192,-0.22594149342998066
Person_193,-0.5314436552100613
Person_194,2.2355037648572234
Person_195,-1.6172311965713118
Person_196,-1.2987532019398194
Person_197,1.008327518527487
Person_198,-0.5485703577954641
Person_199,0.035654526413813344
Person_200,-0.20182702129284857
Person_201,0.5496991496923207
Person_202,2.154560118464495
Person_203,0.17921468684653863
Person_204,1.0092455164092071
Person_205,-3.0319208250526137
Person_206,-0.029740276401256635
Person_207,-1.2215080789453865
Person_208,-1.7848822641415218
Person_209,-1.273891223899206
Person_210,-0.45784783455729783
Person_211,1.41719114002794
Person_212,-1.9462517501154257
Person_213,0.08928456538554647
Person_214,-0.6829168235064474
Person_215,-0.448172315049021
Person_216,1.5474740644508265
Person_217,0.8505104819998094
Person_218,2.0494344876580355
Person_219,-0.1884211923809304
Person_220,-1.0005765910121343
Person_221,-0.29245089882682895
Person_222,0.4070825134007527
Person_223,0.30819736417448684
Person_224,-1.5832447818561295
Person_225,0.1790719989357316
Person_226,0.385679821702278
Person_227,3.8195483827948005
Person_228,2.8586042434164254
Person_229,-1.2365276993443097
Person_230,-0.38773771582984384
Person_231,-2.1518256762615846
Person_232,-0.8427231944513094
Person_233,0.516744831879431
Person_234,1.8521177578262706
Person_235,-1.0502884301214925
Person_236,-0.9378823336077745
Person_237,-3.1775962181140622
Person_238,-0.20066155432344118
Person_239,-1.5502842912954244
Person_240,-0.7508218145551904
Person_241,-1.271953840757462
Person_242,-0.0980565048849152
Person_243,-2.593255260541027
