,0
Person_1,0.5027517066102478
Person_2,-1.5143000723821425
Person_3,1.1713528806882867
Person_4,1.4565231615654215
Person_5,-2.880876696002154
Person_6,-1.9075931733148763
Person_7,0.2374366917295288
Person_8,-0.42868780153677255
Person_9,0.02047435072216758
Person_10,-1.2338898043817692
Person_11,1.3647730492728436
Person_12,1.2123639901220233
Person_13,0.14472213332042483
Person_14,1.7365378974306502
Person_15,0.7469401003566692
Person_16,-1.2432626073462565
Person_17,0.5988022631023491
Person_18,-1.3926478142648975
Person_19,1.3633515389395097
Person_20,-0.029212779500778566
Person_21,-0.2316174583392901
Person_22,-0.9757182296273113
Person_23,1.8794880949896462
Person_24,-0.18611813612460248
Person_25,-0.59681564626606
Person_26,-0.4825242387537437
Person_27,0.8441398653086238
Person_28,0.5938421835247183
Person_29,0.6647750043725834
Person_30,0.6919075914904249
Person_31,3.2581474882842922
Person_32,-0.5639464375983225
Person_33,-0.7226880066287051
Person_34,-1.1749830053932158
Person_35,0.9696452208418442
Person_36,1.7391345260599382
Person_37,-0.12524509950371182
Person_38,-1.2145586284651912
Person_39,-1.1910457365582585
Person_40,1.0215652687156525
Person_41,1.1605573437837642
Person_42,0.8604074894363933
Person_43,-0.9525884739544406
Person_44,0.3939180715786804
Person_45,0.22070480068969311
Person_46,0.37370898207212017
Person_47,1.3528192539008856
Person_48,0.3810694101406242
Person_49,1.064046431586443
Person_50,0.14704469121193797
Person_51,0.479355185013577
Person_52,0.9926084257364114
Person_53,-2.140057642804899
Person_54,-0.43383073755735124
Person_55,-0.6598828944605925
Person_56,-0.9126406853864121
Person_57,-0.36703728986142486
Person_58,2.2880880538301946
Person_59,-1.253070586561264
Person_60,1.498093618865822
Person_61,-2.4786285704451068
Person_62,-0.4566514580000615
Person_63,0.2898056846361092
Person_64,0.9250095840175181
Person_65,1.1125159566678833
Person_66,1.2356969397784887
Person_67,-0.47741152139405557
Person_68,-0.6478516020182499
Person_69,1.3326399088643315
Person_70,-0.2412804003438216
Person_71,-1.8678533980282819
Person_72,-1.65425473402662
Person_73,-1.3335023420238161
Person_74,0.7914172030592469
Person_75,0.25931469108444866
Person_76,1.0814041180802532
Person_77,-0.5952028825262006
Person_78,0.28348562359367213
Person_79,0.9840616779296059
Person_80,-0.41834372260175684
Person_81,0.730838943314718
Person_82,-0.947212824621376
Person_83,-0.49890468286900697
Person_84,-0.5269307540188928
Person_85,-1.7480833814049588
Person_86,0.7761348081569736
Person_87,-0.658427423325485
Person_88,0.06441726507013192
Person_89,0.7667960753374643
Person_90,0.7154728510235169
Person_91,1.04375375043778
Person_92,-0.10205213978553464
Person_93,-0.5892713810876298
Person_94,-0.0739012293809978
Person_95,-2.485325563958444
Person_96,-2.1249926216560304
Person_97,-1.9383733315530027
Person_98,-1.4501941544236219
