,Person,Group,Item,Threshold,Response
0,Person_1,Group_2,Item_1,Threshold_1,1.0
1,Person_6,Group_2,Item_1,Threshold_1,1.0
2,Person_11,Group_1,Item_1,Threshold_1,1.0
3,Person_14,Group_1,Item_1,Threshold_1,0.0
4,Person_20,Group_1,Item_1,Threshold_1,1.0
5,Person_29,Group_1,Item_1,Threshold_1,1.0
6,Person_30,Group_2,Item_1,Threshold_1,1.0
7,Person_33,Group_1,Item_1,Threshold_1,1.0
8,Person_35,Group_2,Item_1,Threshold_1,1.0
9,Person_37,Group_1,Item_1,Threshold_1,0.0
10,Person_44,Group_2,Item_1,Threshold_1,0.0
11,Person_45,Group_1,Item_1,Threshold_1,1.0
12,Person_46,Group_2,Item_1,Threshold_1,1.0
13,Person_51,Group_1,Item_1,Threshold_1,1.0
14,Person_52,Group_2,Item_1,Threshold_1,0.0
15,Person_55,Group_2,Item_1,Threshold_1,1.0
16,Person_57,Group_2,Item_1,Threshold_1,1.0
17,Person_59,Group_2,Item_1,Threshold_1,1.0
18,Person_60,Group_1,Item_1,Threshold_1,0.0
19,Person_61,Group_1,Item_1,Threshold_1,1.0
20,Person_62,Group_1,Item_1,Threshold_1,1.0
21,Person_64,Group_1,Item_1,Threshold_1,1.0
22,Person_67,Group_1,Item_1,Threshold_1,1.0
23,Person_68,Group_1,Item_1,Threshold_1,0.0
24,Person_73,Group_2,Item_1,Threshold_1,1.0
25,Person_76,Group_2,Item_1,Threshold_1,1.0
26,Person_93,Group_2,Item_1,Threshold_1,1.0
27,Person_95,Group_2,Item_1,Threshold_1,1.0
28,Person_96,Group_2,Item_1,Threshold_1,0.0
29,Person_99,Group_1,Item_1,Threshold_1,1.0
30,Person_100,Group_2,Item_1,Threshold_1,1.0
31,Person_102,Group_2,Item_1,Threshold_1,0.0
32,Person_103,Group_1,Item_1,Threshold_1,1.0
33,Person_112,Group_2,Item_1,Threshold_1,1.0
34,Person_113,Group_2,Item_1,Threshold_1,1.0
35,Person_120,Group_2,Item_1,Threshold_1,0.0
36,Person_123,Group_2,Item_1,Threshold_1,1.0
37,Person_125,Group_2,Item_1,Threshold_1,0.0
38,Person_133,Group_1,Item_1,Threshold_1,0.0
39,Person_135,Group_1,Item_1,Threshold_1,0.0
40,Person_136,Group_1,Item_1,Threshold_1,1.0
41,Person_142,Group_1,Item_1,Threshold_1,1.0
42,Person_144,Group_2,Item_1,Threshold_1,1.0
43,Person_152,Group_1,Item_1,Threshold_1,0.0
44,Person_157,Group_2,Item_1,Threshold_1,0.0
45,Person_165,Group_1,Item_1,Threshold_1,1.0
46,Person_166,Group_2,Item_1,Threshold_1,0.0
47,Person_167,Group_2,Item_1,Threshold_1,0.0
48,Person_170,Group_1,Item_1,Threshold_1,0.0
49,Person_174,Group_1,Item_1,Threshold_1,1.0
50,Person_175,Group_1,Item_1,Threshold_1,1.0
51,Person_180,Group_1,Item_1,Threshold_1,1.0
52,Person_181,Group_1,Item_1,Threshold_1,1.0
53,Person_185,Group_1,Item_1,Threshold_1,1.0
54,Person_193,Group_2,Item_1,Threshold_1,0.0
55,Person_195,Group_2,Item_1,Threshold_1,1.0
56,Person_197,Group_1,Item_1,Threshold_1,0.0
57,Person_198,Group_2,Item_1,Threshold_1,0.0
58,Person_199,Group_2,Item_1,Threshold_1,1.0
59,Person_200,Group_1,Item_1,Threshold_1,1.0
60,Person_208,Group_2,Item_1,Threshold_1,0.0
61,Person_211,Group_1,Item_1,Threshold_1,1.0
62,Person_212,Group_2,Item_1,Threshold_1,0.0
63,Person_213,Group_1,Item_1,Threshold_1,0.0
64,Person_217,Group_2,Item_1,Threshold_1,1.0
65,Person_219,Group_2,Item_1,Threshold_1,0.0
66,Person_221,Group_2,Item_1,Threshold_1,1.0
67,Person_222,Group_1,Item_1,Threshold_1,0.0
68,Person_223,Group_1,Item_1,Threshold_1,1.0
69,Person_224,Group_1,Item_1,Threshold_1,1.0
70,Person_225,Group_1,Item_1,Threshold_1,1.0
71,Person_227,Group_1,Item_1,Threshold_1,0.0
72,Person_231,Group_1,Item_1,Threshold_1,1.0
73,Person_243,Group_2,Item_1,Threshold_1,1.0
74,Person_244,Group_2,Item_1,Threshold_1,1.0
75,Person_247,Group_1,Item_1,Threshold_1,1.0
76,Person_249,Group_2,Item_1,Threshold_1,0.0
77,Person_250,Group_1,Item_1,Threshold_1,1.0
78,Person_257,Group_1,Item_1,Threshold_1,1.0
79,Person_263,Group_2,Item_1,Threshold_1,1.0
80,Person_268,Group_2,Item_1,Threshold_1,0.0
81,Person_271,Group_2,Item_1,Threshold_1,1.0
82,Person_272,Group_2,Item_1,Threshold_1,1.0
83,Person_276,Group_1,Item_1,Threshold_1,1.0
84,Person_279,Group_1,Item_1,Threshold_1,1.0
85,Person_281,Group_1,Item_1,Threshold_1,1.0
86,Person_285,Group_1,Item_1,Threshold_1,1.0
87,Person_286,Group_2,Item_1,Threshold_1,1.0
88,Person_287,Group_2,Item_1,Threshold_1,1.0
89,Person_290,Group_2,Item_1,Threshold_1,0.0
90,Person_295,Group_1,Item_1,Threshold_1,0.0
91,Person_301,Group_2,Item_1,Threshold_1,1.0
92,Person_305,Group_2,Item_1,Threshold_1,1.0
93,Person_307,Group_1,Item_1,Threshold_1,1.0
94,Person_311,Group_1,Item_1,Threshold_1,0.0
95,Person_316,Group_1,Item_1,Threshold_1,0.0
96,Person_322,Group_1,Item_1,Threshold_1,0.0
97,Person_323,Group_2,Item_1,Threshold_1,0.0
98,Person_325,Group_2,Item_1,Threshold_1,0.0
99,Person_327,Group_2,Item_1,Threshold_1,0.0
100,Person_336,Group_1,Item_1,Threshold_1,1.0
101,Person_337,Group_1,Item_1,Threshold_1,0.0
102,Person_338,Group_1,Item_1,Threshold_1,1.0
103,Person_341,Group_1,Item_1,Threshold_1,1.0
104,Person_345,Group_2,Item_1,Threshold_1,1.0
105,Person_348,Group_2,Item_1,Threshold_1,1.0
106,Person_354,Group_2,Item_1,Threshold_1,1.0
107,Person_355,Group_2,Item_1,Threshold_1,0.0
108,Person_1,Group_2,Item_1,Threshold_2,0.0
109,Person_2,Group_2,Item_1,Threshold_2,1.0
110,Person_3,Group_1,Item_1,Threshold_2,1.0
111,Person_6,Group_1,Item_1,Threshold_2,0.0
112,Person_11,Group_1,Item_1,Threshold_2,0.0
113,Person_17,Group_1,Item_1,Threshold_2,1.0
114,Person_20,Group_1,Item_1,Threshold_2,0.0
115,Person_21,Group_2,Item_1,Threshold_2,1.0
116,Person_22,Group_2,Item_1,Threshold_2,1.0
117,Person_26,Group_1,Item_1,Threshold_2,1.0
118,Person_29,Group_1,Item_1,Threshold_2,0.0
119,Person_30,Group_1,Item_1,Threshold_2,0.0
120,Person_33,Group_2,Item_1,Threshold_2,0.0
121,Person_34,Group_2,Item_1,Threshold_2,1.0
122,Person_35,Group_1,Item_1,Threshold_2,0.0
123,Person_38,Group_2,Item_1,Threshold_2,1.0
124,Person_39,Group_2,Item_1,Threshold_2,1.0
125,Person_45,Group_2,Item_1,Threshold_2,0.0
126,Person_46,Group_2,Item_1,Threshold_2,0.0
127,Person_50,Group_1,Item_1,Threshold_2,1.0
128,Person_51,Group_1,Item_1,Threshold_2,0.0
129,Person_55,Group_2,Item_1,Threshold_2,0.0
130,Person_56,Group_1,Item_1,Threshold_2,1.0
131,Person_57,Group_2,Item_1,Threshold_2,0.0
132,Person_59,Group_1,Item_1,Threshold_2,0.0
133,Person_61,Group_2,Item_1,Threshold_2,0.0
134,Person_62,Group_2,Item_1,Threshold_2,0.0
135,Person_64,Group_1,Item_1,Threshold_2,0.0
136,Person_67,Group_1,Item_1,Threshold_2,0.0
137,Person_73,Group_2,Item_1,Threshold_2,0.0
138,Person_75,Group_2,Item_1,Threshold_2,1.0
139,Person_76,Group_2,Item_1,Threshold_2,0.0
140,Person_82,Group_2,Item_1,Threshold_2,1.0
141,Person_90,Group_1,Item_1,Threshold_2,1.0
142,Person_92,Group_1,Item_1,Threshold_2,1.0
143,Person_93,Group_2,Item_1,Threshold_2,0.0
144,Person_95,Group_1,Item_1,Threshold_2,0.0
145,Person_99,Group_2,Item_1,Threshold_2,0.0
146,Person_100,Group_1,Item_1,Threshold_2,0.0
147,Person_101,Group_1,Item_1,Threshold_2,1.0
148,Person_103,Group_2,Item_1,Threshold_2,0.0
149,Person_104,Group_2,Item_1,Threshold_2,1.0
150,Person_110,Group_2,Item_1,Threshold_2,1.0
151,Person_112,Group_1,Item_1,Threshold_2,0.0
152,Person_113,Group_1,Item_1,Threshold_2,0.0
153,Person_117,Group_1,Item_1,Threshold_2,1.0
154,Person_121,Group_2,Item_1,Threshold_2,1.0
155,Person_122,Group_2,Item_1,Threshold_2,1.0
156,Person_123,Group_2,Item_1,Threshold_2,0.0
157,Person_130,Group_1,Item_1,Threshold_2,1.0
158,Person_136,Group_1,Item_1,Threshold_2,0.0
159,Person_139,Group_2,Item_1,Threshold_2,1.0
160,Person_142,Group_1,Item_1,Threshold_2,0.0
161,Person_144,Group_2,Item_1,Threshold_2,0.0
162,Person_146,Group_2,Item_1,Threshold_2,1.0
163,Person_153,Group_2,Item_1,Threshold_2,1.0
164,Person_160,Group_2,Item_1,Threshold_2,1.0
165,Person_161,Group_1,Item_1,Threshold_2,1.0
166,Person_165,Group_2,Item_1,Threshold_2,0.0
167,Person_174,Group_1,Item_1,Threshold_2,0.0
168,Person_175,Group_1,Item_1,Threshold_2,0.0
169,Person_178,Group_2,Item_1,Threshold_2,1.0
170,Person_180,Group_1,Item_1,Threshold_2,0.0
171,Person_181,Group_2,Item_1,Threshold_2,0.0
172,Person_182,Group_2,Item_1,Threshold_2,1.0
173,Person_183,Group_2,Item_1,Threshold_2,1.0
174,Person_185,Group_1,Item_1,Threshold_2,0.0
175,Person_188,Group_1,Item_1,Threshold_2,1.0
176,Person_194,Group_1,Item_1,Threshold_2,1.0
177,Person_195,Group_1,Item_1,Threshold_2,0.0
178,Person_199,Group_2,Item_1,Threshold_2,0.0
179,Person_200,Group_2,Item_1,Threshold_2,0.0
180,Person_203,Group_2,Item_1,Threshold_2,1.0
181,Person_211,Group_2,Item_1,Threshold_2,0.0
182,Person_217,Group_1,Item_1,Threshold_2,0.0
183,Person_221,Group_2,Item_1,Threshold_2,0.0
184,Person_223,Group_2,Item_1,Threshold_2,0.0
185,Person_224,Group_2,Item_1,Threshold_2,0.0
186,Person_225,Group_1,Item_1,Threshold_2,0.0
187,Person_228,Group_2,Item_1,Threshold_2,1.0
188,Person_231,Group_1,Item_1,Threshold_2,0.0
189,Person_233,Group_2,Item_1,Threshold_2,1.0
190,Person_240,Group_1,Item_1,Threshold_2,1.0
191,Person_243,Group_1,Item_1,Threshold_2,0.0
192,Person_244,Group_1,Item_1,Threshold_2,0.0
193,Person_247,Group_1,Item_1,Threshold_2,0.0
194,Person_250,Group_1,Item_1,Threshold_2,0.0
195,Person_255,Group_1,Item_1,Threshold_2,1.0
196,Person_257,Group_1,Item_1,Threshold_2,0.0
197,Person_260,Group_2,Item_1,Threshold_2,1.0
198,Person_261,Group_2,Item_1,Threshold_2,1.0
199,Person_263,Group_1,Item_1,Threshold_2,0.0
200,Person_265,Group_1,Item_1,Threshold_2,1.0
201,Person_266,Group_2,Item_1,Threshold_2,1.0
202,Person_271,Group_2,Item_1,Threshold_2,0.0
203,Person_272,Group_2,Item_1,Threshold_2,0.0
204,Person_274,Group_1,Item_1,Threshold_2,1.0
205,Person_276,Group_2,Item_1,Threshold_2,0.0
206,Person_278,Group_1,Item_1,Threshold_2,1.0
207,Person_279,Group_1,Item_1,Threshold_2,0.0
208,Person_281,Group_2,Item_1,Threshold_2,0.0
209,Person_282,Group_1,Item_1,Threshold_2,1.0
210,Person_285,Group_1,Item_1,Threshold_2,0.0
211,Person_286,Group_2,Item_1,Threshold_2,0.0
212,Person_287,Group_1,Item_1,Threshold_2,0.0
213,Person_294,Group_1,Item_1,Threshold_2,1.0
214,Person_297,Group_2,Item_1,Threshold_2,1.0
215,Person_300,Group_2,Item_1,Threshold_2,1.0
216,Person_301,Group_1,Item_1,Threshold_2,0.0
217,Person_305,Group_2,Item_1,Threshold_2,0.0
