,Person,Group,Item,Threshold,Response
0,Person_5,Group_1,Item_1,Threshold_1,1.0
1,Person_62,Group_1,Item_1,Threshold_1,1.0
2,Person_102,Group_1,Item_1,Threshold_1,1.0
3,Person_152,Group_1,Item_1,Threshold_1,1.0
4,Person_153,Group_2,Item_1,Threshold_1,1.0
5,Person_164,Group_2,Item_1,Threshold_1,1.0
6,Person_167,Group_2,Item_1,Threshold_1,1.0
7,Person_177,Group_1,Item_1,Threshold_1,1.0
8,Person_179,Group_1,Item_1,Threshold_1,1.0
9,Person_189,Group_2,Item_1,Threshold_1,1.0
10,Person_1,Group_1,Item_1,Threshold_2,1.0
11,Person_3,Group_2,Item_1,Threshold_2,1.0
12,Person_4,Group_2,Item_1,Threshold_2,1.0
13,Person_5,Group_2,Item_1,Threshold_2,0.0
14,Person_6,Group_1,Item_1,Threshold_2,1.0
15,Person_11,Group_1,Item_1,Threshold_2,1.0
16,Person_12,Group_1,Item_1,Threshold_2,1.0
17,Person_13,Group_2,Item_1,Threshold_2,1.0
18,Person_18,Group_1,Item_1,Threshold_2,1.0
19,Person_20,Group_2,Item_1,Threshold_2,1.0
20,Person_21,Group_1,Item_1,Threshold_2,1.0
21,Person_24,Group_1,Item_1,Threshold_2,1.0
22,Person_27,Group_2,Item_1,Threshold_2,1.0
23,Person_29,Group_1,Item_1,Threshold_2,1.0
24,Person_31,Group_1,Item_1,Threshold_2,1.0
25,Person_32,Group_2,Item_1,Threshold_2,1.0
26,Person_35,Group_1,Item_1,Threshold_2,1.0
27,Person_36,Group_2,Item_1,Threshold_2,1.0
28,Person_39,Group_1,Item_1,Threshold_2,1.0
29,Person_43,Group_1,Item_1,Threshold_2,1.0
30,Person_44,Group_1,Item_1,Threshold_2,1.0
31,Person_45,Group_2,Item_1,Threshold_2,1.0
32,Person_47,Group_2,Item_1,Threshold_2,1.0
33,Person_49,Group_1,Item_1,Threshold_2,1.0
34,Person_53,Group_1,Item_1,Threshold_2,1.0
35,Person_57,Group_2,Item_1,Threshold_2,1.0
36,Person_58,Group_2,Item_1,Threshold_2,1.0
37,Person_62,Group_1,Item_1,Threshold_2,0.0
38,Person_65,Group_1,Item_1,Threshold_2,1.0
39,Person_69,Group_2,Item_1,Threshold_2,1.0
40,Person_74,Group_2,Item_1,Threshold_2,1.0
41,Person_80,Group_2,Item_1,Threshold_2,1.0
42,Person_81,Group_1,Item_1,Threshold_2,1.0
43,Person_89,Group_2,Item_1,Threshold_2,1.0
44,Person_93,Group_2,Item_1,Threshold_2,1.0
45,Person_98,Group_1,Item_1,Threshold_2,1.0
46,Person_102,Group_2,Item_1,Threshold_2,0.0
47,Person_108,Group_1,Item_1,Threshold_2,1.0
48,Person_112,Group_2,Item_1,Threshold_2,1.0
49,Person_118,Group_1,Item_1,Threshold_2,1.0
50,Person_119,Group_2,Item_1,Threshold_2,1.0
