,Person,Group,Item,Threshold,Response
0,Person_3,Group_2,Item_1,Threshold_1,0.0
1,Person_4,Group_1,Item_1,Threshold_1,1.0
2,Person_5,Group_1,Item_1,Threshold_1,0.0
3,Person_6,Group_1,Item_1,Threshold_1,0.0
4,Person_11,Group_2,Item_1,Threshold_1,0.0
5,Person_28,Group_1,Item_1,Threshold_1,0.0
6,Person_30,Group_1,Item_1,Threshold_1,0.0
7,Person_33,Group_1,Item_1,Threshold_1,0.0
8,Person_40,Group_1,Item_1,Threshold_1,1.0
9,Person_47,Group_1,Item_1,Threshold_1,1.0
10,Person_53,Group_1,Item_1,Threshold_1,0.0
11,Person_81,Group_2,Item_1,Threshold_1,1.0
12,Person_82,Group_2,Item_1,Threshold_1,1.0
13,Person_87,Group_2,Item_1,Threshold_1,0.0
14,Person_90,Group_1,Item_1,Threshold_1,0.0
15,Person_101,Group_1,Item_1,Threshold_1,0.0
16,Person_103,Group_2,Item_1,Threshold_1,0.0
17,Person_106,Group_2,Item_1,Threshold_1,1.0
18,Person_107,Group_2,Item_1,Threshold_1,0.0
19,Person_122,Group_2,Item_1,Threshold_1,0.0
20,Person_133,Group_2,Item_1,Threshold_1,0.0
21,Person_134,Group_2,Item_1,Threshold_1,0.0
22,Person_137,Group_2,Item_1,Threshold_1,0.0
23,Person_144,Group_2,Item_1,Threshold_1,0.0
24,Person_146,Group_1,Item_1,Threshold_1,0.0
25,Person_148,Group_1,Item_1,Threshold_1,1.0
26,Person_151,Group_2,Item_1,Threshold_1,0.0
27,Person_164,Group_1,Item_1,Threshold_1,0.0
28,Person_166,Group_2,Item_1,Threshold_1,0.0
29,Person_169,Group_2,Item_1,Threshold_1,0.0
30,Person_170,Group_1,Item_1,Threshold_1,0.0
31,Person_173,Group_1,Item_1,Threshold_1,0.0
32,Person_174,Group_1,Item_1,Threshold_1,0.0
33,Person_181,Group_1,Item_1,Threshold_1,0.0
34,Person_189,Group_2,Item_1,Threshold_1,0.0
