,Person,Group,Item,Threshold,Response
0,Person_1,Group_1,Item_1,Threshold_1,1.0
1,Person_3,Group_1,Item_1,Threshold_1,0.0
2,Person_5,Group_1,Item_1,Threshold_1,1.0
3,Person_6,Group_2,Item_1,Threshold_1,0.0
4,Person_7,Group_1,Item_1,Threshold_1,0.0
5,Person_8,Group_2,Item_1,Threshold_1,1.0
6,Person_10,Group_2,Item_1,Threshold_1,1.0
7,Person_11,Group_1,Item_1,Threshold_1,1.0
8,Person_15,Group_2,Item_1,Threshold_1,1.0
9,Person_16,Group_2,Item_1,Threshold_1,0.0
10,Person_17,Group_1,Item_1,Threshold_1,1.0
11,Person_20,Group_2,Item_1,Threshold_1,1.0
12,Person_21,Group_2,Item_1,Threshold_1,0.0
13,Person_23,Group_2,Item_1,Threshold_1,0.0
14,Person_27,Group_1,Item_1,Threshold_1,1.0
15,Person_31,Group_2,Item_1,Threshold_1,0.0
16,Person_35,Group_1,Item_1,Threshold_1,0.0
17,Person_37,Group_1,Item_1,Threshold_1,1.0
18,Person_38,Group_2,Item_1,Threshold_1,1.0
19,Person_42,Group_1,Item_1,Threshold_1,1.0
20,Person_43,Group_2,Item_1,Threshold_1,1.0
21,Person_45,Group_2,Item_1,Threshold_1,1.0
22,Person_48,Group_1,Item_1,Threshold_1,0.0
23,Person_51,Group_1,Item_1,Threshold_1,1.0
24,Person_55,Group_2,Item_1,Threshold_1,1.0
25,Person_57,Group_2,Item_1,Threshold_1,0.0
26,Person_62,Group_2,Item_1,Threshold_1,0.0
27,Person_66,Group_1,Item_1,Threshold_1,1.0
28,Person_67,Group_1,Item_1,Threshold_1,1.0
29,Person_70,Group_2,Item_1,Threshold_1,0.0
30,Person_72,Group_1,Item_1,Threshold_1,1.0
31,Person_73,Group_1,Item_1,Threshold_1,0.0
32,Person_75,Group_1,Item_1,Threshold_1,1.0
33,Person_76,Group_1,Item_1,Threshold_1,1.0
34,Person_79,Group_2,Item_1,Threshold_1,0.0
35,Person_80,Group_2,Item_1,Threshold_1,1.0
36,Person_83,Group_2,Item_1,Threshold_1,1.0
37,Person_84,Group_2,Item_1,Threshold_1,0.0
38,Person_85,Group_2,Item_1,Threshold_1,1.0
39,Person_88,Group_1,Item_1,Threshold_1,0.0
40,Person_90,Group_2,Item_1,Threshold_1,0.0
41,Person_91,Group_1,Item_1,Threshold_1,1.0
42,Person_94,Group_1,Item_1,Threshold_1,1.0
43,Person_95,Group_2,Item_1,Threshold_1,1.0
44,Person_96,Group_1,Item_1,Threshold_1,1.0
45,Person_97,Group_1,Item_1,Threshold_1,0.0
46,Person_99,Group_2,Item_1,Threshold_1,0.0
47,Person_106,Group_1,Item_1,Threshold_1,1.0
48,Person_108,Group_2,Item_1,Threshold_1,1.0
49,Person_109,Group_2,Item_1,Threshold_1,0.0
50,Person_110,Group_1,Item_1,Threshold_1,1.0
51,Person_112,Group_2,Item_1,Threshold_1,0.0
52,Person_114,Group_2,Item_1,Threshold_1,1.0
53,Person_116,Group_2,Item_1,Threshold_1,1.0
54,Person_118,Group_2,Item_1,Threshold_1,1.0
55,Person_119,Group_2,Item_1,Threshold_1,1.0
56,Person_122,Group_2,Item_1,Threshold_1,1.0
57,Person_123,Group_1,Item_1,Threshold_1,0.0
58,Person_125,Group_2,Item_1,Threshold_1,1.0
59,Person_126,Group_2,Item_1,Threshold_1,0.0
60,Person_127,Group_1,Item_1,Threshold_1,0.0
61,Person_129,Group_1,Item_1,Threshold_1,1.0
62,Person_132,Group_2,Item_1,Threshold_1,1.0
63,Person_133,Group_1,Item_1,Threshold_1,1.0
64,Person_134,Group_2,Item_1,Threshold_1,1.0
65,Person_136,Group_1,Item_1,Threshold_1,1.0
66,Person_137,Group_1,Item_1,Threshold_1,0.0
67,Person_138,Group_2,Item_1,Threshold_1,1.0
