,Person,Group,Item,Threshold,Response
0,Person_5,Group_1,Item_1,Threshold_1,1.0
1,Person_9,Group_1,Item_1,Threshold_1,1.0
2,Person_14,Group_1,Item_1,Threshold_1,0.0
3,Person_15,Group_1,Item_1,Threshold_1,0.0
4,Person_18,Group_2,Item_1,Threshold_1,0.0
5,Person_20,Group_2,Item_1,Threshold_1,1.0
6,Person_21,Group_1,Item_1,Threshold_1,0.0
7,Person_22,Group_2,Item_1,Threshold_1,0.0
8,Person_27,Group_1,Item_1,Threshold_1,0.0
9,Person_28,Group_2,Item_1,Threshold_1,1.0
10,Person_29,Group_1,Item_1,Threshold_1,0.0
11,Person_34,Group_2,Item_1,Threshold_1,1.0
12,Person_36,Group_1,Item_1,Threshold_1,0.0
13,Person_41,Group_2,Item_1,Threshold_1,0.0
14,Person_50,Group_2,Item_1,Threshold_1,0.0
15,Person_57,Group_2,Item_1,Threshold_1,0.0
16,Person_61,Group_2,Item_1,Threshold_1,0.0
17,Person_65,Group_1,Item_1,Threshold_1,1.0
18,Person_77,Group_1,Item_1,Threshold_1,1.0
19,Person_89,Group_1,Item_1,Threshold_1,1.0
20,Person_90,Group_1,Item_1,Threshold_1,0.0
21,Person_91,Group_1,Item_1,Threshold_1,0.0
22,Person_103,Group_2,Item_1,Threshold_1,0.0
23,Person_105,Group_2,Item_1,Threshold_1,1.0
24,Person_109,Group_1,Item_1,Threshold_1,1.0
25,Person_121,Group_1,Item_1,Threshold_1,0.0
26,Person_130,Group_1,Item_1,Threshold_1,1.0
27,Person_138,Group_2,Item_1,Threshold_1,0.0
28,Person_145,Group_2,Item_1,Threshold_1,1.0
29,Person_146,Group_1,Item_1,Threshold_1,0.0
30,Person_149,Group_2,Item_1,Threshold_1,0.0
31,Person_150,Group_1,Item_1,Threshold_1,0.0
32,Person_161,Group_2,Item_1,Threshold_1,1.0
33,Person_162,Group_1,Item_1,Threshold_1,1.0
34,Person_164,Group_2,Item_1,Threshold_1,1.0
35,Person_166,Group_2,Item_1,Threshold_1,1.0
36,Person_171,Group_2,Item_1,Threshold_1,0.0
37,Person_175,Group_1,Item_1,Threshold_1,0.0
38,Person_176,Group_1,Item_1,Threshold_1,0.0
39,Person_179,Group_2,Item_1,Threshold_1,0.0
40,Person_181,Group_2,Item_1,Threshold_1,1.0
41,Person_188,Group_2,Item_1,Threshold_1,1.0
42,Person_189,Group_2,Item_1,Threshold_1,0.0
43,Person_193,Group_2,Item_1,Threshold_1,1.0
44,Person_202,Group_2,Item_1,Threshold_1,0.0
45,Person_204,Group_2,Item_1,Threshold_1,1.0
46,Person_211,Group_1,Item_1,Threshold_1,0.0
47,Person_219,Group_1,Item_1,Threshold_1,1.0
48,Person_225,Group_2,Item_1,Threshold_1,1.0
49,Person_231,Group_2,Item_1,Threshold_1,0.0
50,Person_242,Group_2,Item_1,Threshold_1,0.0
51,Person_244,Group_1,Item_1,Threshold_1,1.0
52,Person_248,Group_1,Item_1,Threshold_1,0.0
53,Person_255,Group_1,Item_1,Threshold_1,1.0
54,Person_256,Group_2,Item_1,Threshold_1,0.0
55,Person_258,Group_1,Item_1,Threshold_1,0.0
56,Person_264,Group_2,Item_1,Threshold_1,0.0
57,Person_272,Group_2,Item_1,Threshold_1,0.0
58,Person_273,Group_2,Item_1,Threshold_1,0.0
59,Person_279,Group_2,Item_1,Threshold_1,1.0
60,Person_282,Group_1,Item_1,Threshold_1,0.0
61,Person_289,Group_1,Item_1,Threshold_1,0.0
62,Person_305,Group_2,Item_1,Threshold_1,0.0
63,Person_310,Group_1,Item_1,Threshold_1,0.0
64,Person_314,Group_2,Item_1,Threshold_1,1.0
65,Person_316,Group_2,Item_1,Threshold_1,0.0
66,Person_322,Group_2,Item_1,Threshold_1,1.0
67,Person_333,Group_1,Item_1,Threshold_1,0.0
68,Person_336,Group_1,Item_1,Threshold_1,0.0
69,Person_340,Group_2,Item_1,Threshold_1,0.0
70,Person_343,Group_2,Item_1,Threshold_1,0.0
71,Person_345,Group_2,Item_1,Threshold_1,0.0
72,Person_348,Group_1,Item_1,Threshold_1,0.0
73,Person_355,Group_2,Item_1,Threshold_1,1.0
74,Person_357,Group_1,Item_1,Threshold_1,0.0
75,Person_359,Group_2,Item_1,Threshold_1,0.0
76,Person_360,Group_1,Item_1,Threshold_1,0.0
77,Person_363,Group_2,Item_1,Threshold_1,1.0
78,Person_365,Group_2,Item_1,Threshold_1,0.0
79,Person_370,Group_2,Item_1,Threshold_1,0.0
80,Person_372,Group_2,Item_1,Threshold_1,1.0
81,Person_374,Group_1,Item_1,Threshold_1,0.0
82,Person_377,Group_2,Item_1,Threshold_1,1.0
83,Person_381,Group_2,Item_1,Threshold_1,0.0
84,Person_383,Group_1,Item_1,Threshold_1,1.0
85,Person_400,Group_1,Item_1,Threshold_1,0.0
86,Person_402,Group_1,Item_1,Threshold_1,1.0
87,Person_403,Group_2,Item_1,Threshold_1,0.0
88,Person_405,Group_2,Item_1,Threshold_1,0.0
89,Person_407,Group_2,Item_1,Threshold_1,0.0
90,Person_408,Group_2,Item_1,Threshold_1,1.0
91,Person_409,Group_2,Item_1,Threshold_1,0.0
92,Person_414,Group_2,Item_1,Threshold_1,1.0
93,Person_416,Group_1,Item_1,Threshold_1,0.0
94,Person_418,Group_2,Item_1,Threshold_1,0.0
95,Person_420,Group_2,Item_1,Threshold_1,0.0
96,Person_424,Group_1,Item_1,Threshold_1,0.0
97,Person_427,Group_2,Item_1,Threshold_1,0.0
98,Person_430,Group_1,Item_1,Threshold_1,1.0
99,Person_432,Group_1,Item_1,Threshold_1,0.0
100,Person_433,Group_2,Item_1,Threshold_1,0.0
101,Person_438,Group_2,Item_1,Threshold_1,0.0
102,Person_446,Group_2,Item_1,Threshold_1,0.0
103,Person_449,Group_1,Item_1,Threshold_1,1.0
104,Person_455,Group_2,Item_1,Threshold_1,1.0
105,Person_456,Group_2,Item_1,Threshold_1,0.0
106,Person_459,Group_1,Item_1,Threshold_1,0.0
107,Person_464,Group_1,Item_1,Threshold_1,1.0
108,Person_466,Group_1,Item_1,Threshold_1,1.0
109,Person_467,Group_2,Item_1,Threshold_1,0.0
110,Person_487,Group_2,Item_1,Threshold_1,0.0
111,Person_488,Group_1,Item_1,Threshold_1,1.0
112,Person_489,Group_1,Item_1,Threshold_1,0.0
113,Person_502,Group_1,Item_1,Threshold_1,0.0
114,Person_503,Group_1,Item_1,Threshold_1,1.0
115,Person_508,Group_1,Item_1,Threshold_1,1.0
116,Person_513,Group_1,Item_1,Threshold_1,1.0
117,Person_519,Group_1,Item_1,Threshold_1,0.0
118,Person_521,Group_1,Item_1,Threshold_1,1.0
119,Person_528,Group_1,Item_1,Threshold_1,1.0
120,Person_534,Group_1,Item_1,Threshold_1,0.0
121,Person_548,Group_1,Item_1,Threshold_1,1.0
122,Person_549,Group_1,Item_1,Threshold_1,0.0
123,Person_565,Group_2,Item_1,Threshold_1,0.0
124,Person_573,Group_2,Item_1,Threshold_1,1.0
125,Person_575,Group_2,Item_1,Threshold_1,0.0
126,Person_577,Group_2,Item_1,Threshold_1,1.0
127,Person_580,Group_1,Item_1,Threshold_1,0.0
128,Person_581,Group_1,Item_1,Threshold_1,0.0
129,Person_585,Group_2,Item_1,Threshold_1,0.0
130,Person_586,Group_1,Item_1,Threshold_1,0.0
131,Person_588,Group_1,Item_1,Threshold_1,1.0
132,Person_608,Group_1,Item_1,Threshold_1,0.0
133,Person_627,Group_1,Item_1,Threshold_1,0.0
134,Person_631,Group_1,Item_1,Threshold_1,0.0
135,Person_638,Group_2,Item_1,Threshold_1,1.0
136,Person_639,Group_2,Item_1,Threshold_1,0.0
137,Person_641,Group_2,Item_1,Threshold_1,1.0
138,Person_651,Group_1,Item_1,Threshold_1,0.0
139,Person_653,Group_2,Item_1,Threshold_1,0.0
140,Person_654,Group_1,Item_1,Threshold_1,1.0
141,Person_661,Group_1,Item_1,Threshold_1,0.0
142,Person_668,Group_2,Item_1,Threshold_1,0.0
143,Person_686,Group_1,Item_1,Threshold_1,0.0
144,Person_695,Group_2,Item_1,Threshold_1,0.0
145,Person_700,Group_2,Item_1,Threshold_1,0.0
146,Person_719,Group_1,Item_1,Threshold_1,1.0
147,Person_722,Group_1,Item_1,Threshold_1,0.0
148,Person_723,Group_2,Item_1,Threshold_1,1.0
149,Person_724,Group_1,Item_1,Threshold_1,0.0
150,Person_727,Group_2,Item_1,Threshold_1,0.0
151,Person_731,Group_1,Item_1,Threshold_1,0.0
152,Person_732,Group_2,Item_1,Threshold_1,0.0
153,Person_735,Group_1,Item_1,Threshold_1,0.0
154,Person_737,Group_1,Item_1,Threshold_1,0.0
155,Person_748,Group_1,Item_1,Threshold_1,1.0
156,Person_750,Group_2,Item_1,Threshold_1,0.0
157,Person_753,Group_1,Item_1,Threshold_1,0.0
158,Person_757,Group_1,Item_1,Threshold_1,1.0
159,Person_761,Group_1,Item_1,Threshold_1,1.0
160,Person_762,Group_2,Item_1,Threshold_1,0.0
161,Person_765,Group_2,Item_1,Threshold_1,0.0
162,Person_767,Group_1,Item_1,Threshold_1,1.0
163,Person_783,Group_2,Item_1,Threshold_1,0.0
164,Person_785,Group_2,Item_1,Threshold_1,0.0
165,Person_788,Group_2,Item_1,Threshold_1,0.0
166,Person_792,Group_2,Item_1,Threshold_1,0.0
167,Person_794,Group_1,Item_1,Threshold_1,1.0
168,Person_799,Group_1,Item_1,Threshold_1,1.0
169,Person_800,Group_2,Item_1,Threshold_1,0.0
170,Person_802,Group_1,Item_1,Threshold_1,1.0
171,Person_807,Group_1,Item_1,Threshold_1,0.0
172,Person_808,Group_2,Item_1,Threshold_1,1.0
173,Person_811,Group_1,Item_1,Threshold_1,0.0
174,Person_812,Group_1,Item_1,Threshold_1,0.0
175,Person_814,Group_2,Item_1,Threshold_1,1.0
176,Person_815,Group_1,Item_1,Threshold_1,0.0
177,Person_819,Group_1,Item_1,Threshold_1,1.0
178,Person_831,Group_2,Item_1,Threshold_1,0.0
179,Person_833,Group_2,Item_1,Threshold_1,1.0
