,Person,Group,Item,Threshold,Response
0,Person_4,Group_1,Item_1,Threshold_1,1.0
1,Person_7,Group_2,Item_1,Threshold_1,0.0
2,Person_8,Group_1,Item_1,Threshold_1,0.0
3,Person_10,Group_1,Item_1,Threshold_1,1.0
4,Person_14,Group_2,Item_1,Threshold_1,1.0
5,Person_20,Group_2,Item_1,Threshold_1,1.0
6,Person_21,Group_1,Item_1,Threshold_1,1.0
7,Person_22,Group_1,Item_1,Threshold_1,1.0
8,Person_26,Group_1,Item_1,Threshold_1,1.0
9,Person_29,Group_1,Item_1,Threshold_1,0.0
10,Person_32,Group_2,Item_1,Threshold_1,1.0
11,Person_37,Group_2,Item_1,Threshold_1,1.0
12,Person_39,Group_2,Item_1,Threshold_1,1.0
13,Person_40,Group_2,Item_1,Threshold_1,0.0
14,Person_43,Group_1,Item_1,Threshold_1,1.0
15,Person_46,Group_1,Item_1,Threshold_1,1.0
16,Person_51,Group_2,Item_1,Threshold_1,1.0
17,Person_55,Group_1,Item_1,Threshold_1,1.0
18,Person_57,Group_2,Item_1,Threshold_1,1.0
19,Person_62,Group_1,Item_1,Threshold_1,0.0
20,Person_65,Group_2,Item_1,Threshold_1,1.0
21,Person_69,Group_2,Item_1,Threshold_1,1.0
22,Person_75,Group_2,Item_1,Threshold_1,1.0
23,Person_77,Group_1,Item_1,Threshold_1,1.0
24,Person_82,Group_1,Item_1,Threshold_1,1.0
25,Person_83,Group_1,Item_1,Threshold_1,1.0
26,Person_89,Group_1,Item_1,Threshold_1,1.0
27,Person_93,Group_1,Item_1,Threshold_1,1.0
28,Person_96,Group_1,Item_1,Threshold_1,1.0
29,Person_98,Group_2,Item_1,Threshold_1,1.0
30,Person_101,Group_1,Item_1,Threshold_1,1.0
31,Person_102,Group_2,Item_1,Threshold_1,1.0
32,Person_103,Group_1,Item_1,Threshold_1,1.0
33,Person_113,Group_1,Item_1,Threshold_1,0.0
34,Person_114,Group_1,Item_1,Threshold_1,1.0
35,Person_117,Group_2,Item_1,Threshold_1,1.0
36,Person_118,Group_2,Item_1,Threshold_1,0.0
37,Person_122,Group_1,Item_1,Threshold_1,1.0
38,Person_123,Group_2,Item_1,Threshold_1,1.0
39,Person_125,Group_2,Item_1,Threshold_1,1.0
40,Person_132,Group_1,Item_1,Threshold_1,1.0
41,Person_136,Group_1,Item_1,Threshold_1,1.0
42,Person_139,Group_1,Item_1,Threshold_1,1.0
43,Person_142,Group_2,Item_1,Threshold_1,0.0
44,Person_144,Group_1,Item_1,Threshold_1,1.0
45,Person_146,Group_2,Item_1,Threshold_1,0.0
46,Person_147,Group_1,Item_1,Threshold_1,1.0
47,Person_149,Group_2,Item_1,Threshold_1,1.0
