,Person,Group,Item,Threshold,Response
0,Person_3,Group_1,Item_1,Threshold_1,0.0
1,Person_4,Group_1,Item_1,Threshold_1,1.0
2,Person_7,Group_2,Item_1,Threshold_1,1.0
3,Person_10,Group_1,Item_1,Threshold_1,1.0
4,Person_17,Group_1,Item_1,Threshold_1,1.0
5,Person_18,Group_2,Item_1,Threshold_1,1.0
6,Person_19,Group_2,Item_1,Threshold_1,0.0
7,Person_22,Group_1,Item_1,Threshold_1,1.0
8,Person_23,Group_2,Item_1,Threshold_1,0.0
9,Person_24,Group_1,Item_1,Threshold_1,1.0
10,Person_27,Group_1,Item_1,Threshold_1,1.0
11,Person_28,Group_1,Item_1,Threshold_1,1.0
12,Person_30,Group_2,Item_1,Threshold_1,0.0
13,Person_31,Group_1,Item_1,Threshold_1,1.0
14,Person_33,Group_2,Item_1,Threshold_1,0.0
15,Person_41,Group_1,Item_1,Threshold_1,1.0
16,Person_42,Group_2,Item_1,Threshold_1,0.0
17,Person_48,Group_2,Item_1,Threshold_1,1.0
18,Person_50,Group_2,Item_1,Threshold_1,0.0
19,Person_56,Group_1,Item_1,Threshold_1,0.0
20,Person_57,Group_2,Item_1,Threshold_1,0.0
21,Person_58,Group_2,Item_1,Threshold_1,0.0
22,Person_60,Group_2,Item_1,Threshold_1,1.0
23,Person_61,Group_2,Item_1,Threshold_1,0.0
24,Person_63,Group_1,Item_1,Threshold_1,1.0
25,Person_66,Group_2,Item_1,Threshold_1,1.0
26,Person_69,Group_2,Item_1,Threshold_1,0.0
27,Person_70,Group_1,Item_1,Threshold_1,1.0
28,Person_71,Group_2,Item_1,Threshold_1,0.0
29,Person_72,Group_1,Item_1,Threshold_1,0.0
30,Person_78,Group_1,Item_1,Threshold_1,0.0
31,Person_79,Group_2,Item_1,Threshold_1,0.0
32,Person_80,Group_1,Item_1,Threshold_1,1.0
33,Person_81,Group_2,Item_1,Threshold_1,0.0
34,Person_82,Group_1,Item_1,Threshold_1,1.0
35,Person_83,Group_1,Item_1,Threshold_1,0.0
36,Person_84,Group_1,Item_1,Threshold_1,0.0
37,Person_86,Group_1,Item_1,Threshold_1,0.0
38,Person_87,Group_2,Item_1,Threshold_1,0.0
39,Person_88,Group_1,Item_1,Threshold_1,0.0
40,Person_89,Group_2,Item_1,Threshold_1,1.0
41,Person_90,Group_1,Item_1,Threshold_1,0.0
42,Person_92,Group_1,Item_1,Threshold_1,1.0
43,Person_93,Group_2,Item_1,Threshold_1,1.0
44,Person_94,Group_2,Item_1,Threshold_1,1.0
45,Person_98,Group_1,Item_1,Threshold_1,0.0
46,Person_101,Group_2,Item_1,Threshold_1,1.0
47,Person_102,Group_2,Item_1,Threshold_1,0.0
48,Person_103,Group_2,Item_1,Threshold_1,0.0
49,Person_108,Group_2,Item_1,Threshold_1,0.0
50,Person_109,Group_1,Item_1,Threshold_1,0.0
51,Person_111,Group_1,Item_1,Threshold_1,0.0
52,Person_112,Group_1,Item_1,Threshold_1,1.0
53,Person_113,Group_2,Item_1,Threshold_1,1.0
54,Person_116,Group_1,Item_1,Threshold_1,0.0
55,Person_117,Group_1,Item_1,Threshold_1,0.0
56,Person_118,Group_2,Item_1,Threshold_1,0.0
57,Person_119,Group_2,Item_1,Threshold_1,1.0
58,Person_120,Group_1,Item_1,Threshold_1,1.0
59,Person_123,Group_2,Item_1,Threshold_1,1.0
60,Person_124,Group_1,Item_1,Threshold_1,0.0
61,Person_125,Group_2,Item_1,Threshold_1,1.0
62,Person_126,Group_2,Item_1,Threshold_1,0.0
63,Person_127,Group_1,Item_1,Threshold_1,0.0
64,Person_128,Group_1,Item_1,Threshold_1,0.0
65,Person_130,Group_1,Item_1,Threshold_1,1.0
66,Person_132,Group_2,Item_1,Threshold_1,0.0
67,Person_133,Group_1,Item_1,Threshold_1,0.0
68,Person_140,Group_2,Item_1,Threshold_1,0.0
69,Person_141,Group_2,Item_1,Threshold_1,1.0
70,Person_142,Group_1,Item_1,Threshold_1,1.0
71,Person_144,Group_2,Item_1,Threshold_1,0.0
72,Person_147,Group_1,Item_1,Threshold_1,0.0
73,Person_151,Group_2,Item_1,Threshold_1,0.0
74,Person_153,Group_1,Item_1,Threshold_1,1.0
75,Person_154,Group_1,Item_1,Threshold_1,0.0
76,Person_161,Group_1,Item_1,Threshold_1,0.0
77,Person_163,Group_2,Item_1,Threshold_1,0.0
