,Person,Group,Item,Threshold,Response
0,Person_9,Group_1,Item_1,Threshold_1,0.0
1,Person_34,Group_1,Item_1,Threshold_1,0.0
2,Person_65,Group_2,Item_1,Threshold_1,0.0
3,Person_71,Group_2,Item_1,Threshold_1,0.0
4,Person_82,Group_2,Item_1,Threshold_1,0.0
5,Person_89,Group_2,Item_1,Threshold_1,0.0
6,Person_98,Group_1,Item_1,Threshold_1,0.0
7,Person_103,Group_1,Item_1,Threshold_1,0.0
8,Person_121,Group_2,Item_1,Threshold_1,0.0
9,Person_122,Group_2,Item_1,Threshold_1,0.0
10,Person_126,Group_1,Item_1,Threshold_1,1.0
11,Person_160,Group_1,Item_1,Threshold_1,1.0
12,Person_164,Group_2,Item_1,Threshold_1,0.0
13,Person_170,Group_1,Item_1,Threshold_1,0.0
14,Person_200,Group_2,Item_1,Threshold_1,1.0
15,Person_212,Group_1,Item_1,Threshold_1,0.0
16,Person_213,Group_1,Item_1,Threshold_1,1.0
17,Person_239,Group_2,Item_1,Threshold_1,1.0
18,Person_275,Group_2,Item_1,Threshold_1,1.0
19,Person_278,Group_1,Item_1,Threshold_1,0.0
20,Person_301,Group_2,Item_1,Threshold_1,1.0
21,Person_304,Group_2,Item_1,Threshold_1,1.0
22,Person_320,Group_2,Item_1,Threshold_1,1.0
23,Person_326,Group_1,Item_1,Threshold_1,0.0
24,Person_348,Group_2,Item_1,Threshold_1,1.0
25,Person_355,Group_2,Item_1,Threshold_1,1.0
26,Person_360,Group_2,Item_1,Threshold_1,0.0
27,Person_368,Group_1,Item_1,Threshold_1,1.0
28,Person_376,Group_1,Item_1,Threshold_1,1.0
29,Person_425,Group_2,Item_1,Threshold_1,1.0
30,Person_456,Group_1,Item_1,Threshold_1,0.0
31,Person_457,Group_2,Item_1,Threshold_1,1.0
32,Person_478,Group_2,Item_1,Threshold_1,0.0
33,Person_509,Group_1,Item_1,Threshold_1,0.0
34,Person_542,Group_2,Item_1,Threshold_1,1.0
35,Person_558,Group_2,Item_1,Threshold_1,1.0
36,Person_565,Group_2,Item_1,Threshold_1,1.0
37,Person_576,Group_1,Item_1,Threshold_1,0.0
38,Person_586,Group_1,Item_1,Threshold_1,1.0
39,Person_611,Group_2,Item_1,Threshold_1,0.0
40,Person_614,Group_2,Item_1,Threshold_1,0.0
41,Person_624,Group_1,Item_1,Threshold_1,0.0
42,Person_636,Group_1,Item_1,Threshold_1,1.0
43,Person_641,Group_1,Item_1,Threshold_1,1.0
44,Person_650,Group_2,Item_1,Threshold_1,1.0
45,Person_658,Group_2,Item_1,Threshold_1,1.0
46,Person_668,Group_2,Item_1,Threshold_1,1.0
47,Person_682,Group_2,Item_1,Threshold_1,1.0
48,Person_699,Group_2,Item_1,Threshold_1,0.0
