,Person,Group,Item,Threshold,Response
0,Person_12,Group_2,Item_1,Threshold_1,0.0
1,Person_18,Group_2,Item_1,Threshold_1,0.0
2,Person_24,Group_1,Item_1,Threshold_1,0.0
3,Person_34,Group_2,Item_1,Threshold_1,1.0
4,Person_37,Group_1,Item_1,Threshold_1,0.0
5,Person_43,Group_2,Item_1,Threshold_1,0.0
6,Person_59,Group_2,Item_1,Threshold_1,0.0
7,Person_63,Group_2,Item_1,Threshold_1,0.0
8,Person_71,Group_2,Item_1,Threshold_1,1.0
9,Person_75,Group_2,Item_1,Threshold_1,1.0
10,Person_78,Group_1,Item_1,Threshold_1,0.0
11,Person_81,Group_2,Item_1,Threshold_1,1.0
12,Person_82,Group_2,Item_1,Threshold_1,1.0
13,Person_95,Group_2,Item_1,Threshold_1,0.0
14,Person_96,Group_2,Item_1,Threshold_1,0.0
15,Person_101,Group_1,Item_1,Threshold_1,0.0
16,Person_108,Group_2,Item_1,Threshold_1,1.0
17,Person_113,Group_1,Item_1,Threshold_1,1.0
18,Person_114,Group_2,Item_1,Threshold_1,0.0
19,Person_116,Group_1,Item_1,Threshold_1,1.0
20,Person_120,Group_2,Item_1,Threshold_1,0.0
21,Person_123,Group_1,Item_1,Threshold_1,0.0
22,Person_129,Group_1,Item_1,Threshold_1,1.0
23,Person_136,Group_2,Item_1,Threshold_1,0.0
24,Person_146,Group_2,Item_1,Threshold_1,0.0
25,Person_154,Group_2,Item_1,Threshold_1,0.0
26,Person_163,Group_1,Item_1,Threshold_1,1.0
27,Person_166,Group_1,Item_1,Threshold_1,1.0
28,Person_167,Group_2,Item_1,Threshold_1,1.0
29,Person_169,Group_2,Item_1,Threshold_1,0.0
30,Person_171,Group_2,Item_1,Threshold_1,0.0
31,Person_178,Group_2,Item_1,Threshold_1,0.0
32,Person_182,Group_2,Item_1,Threshold_1,1.0
33,Person_194,Group_1,Item_1,Threshold_1,1.0
34,Person_195,Group_2,Item_1,Threshold_1,1.0
35,Person_197,Group_1,Item_1,Threshold_1,0.0
36,Person_214,Group_1,Item_1,Threshold_1,0.0
37,Person_215,Group_1,Item_1,Threshold_1,1.0
38,Person_216,Group_1,Item_1,Threshold_1,0.0
39,Person_224,Group_1,Item_1,Threshold_1,0.0
40,Person_240,Group_1,Item_1,Threshold_1,0.0
41,Person_254,Group_1,Item_1,Threshold_1,1.0
42,Person_259,Group_2,Item_1,Threshold_1,1.0
43,Person_270,Group_1,Item_1,Threshold_1,0.0
44,Person_272,Group_1,Item_1,Threshold_1,1.0
45,Person_276,Group_1,Item_1,Threshold_1,1.0
46,Person_283,Group_1,Item_1,Threshold_1,0.0
47,Person_288,Group_2,Item_1,Threshold_1,0.0
48,Person_290,Group_1,Item_1,Threshold_1,0.0
49,Person_295,Group_1,Item_1,Threshold_1,0.0
50,Person_298,Group_1,Item_1,Threshold_1,0.0
51,Person_299,Group_2,Item_1,Threshold_1,1.0
52,Person_300,Group_1,Item_1,Threshold_1,0.0
53,Person_301,Group_1,Item_1,Threshold_1,0.0
54,Person_311,Group_2,Item_1,Threshold_1,1.0
55,Person_11,Group_1,Item_1,Threshold_2,1.0
56,Person_16,Group_1,Item_1,Threshold_2,1.0
57,Person_19,Group_1,Item_1,Threshold_2,1.0
58,Person_34,Group_1,Item_1,Threshold_2,0.0
59,Person_56,Group_1,Item_1,Threshold_2,1.0
60,Person_71,Group_1,Item_1,Threshold_2,0.0
61,Person_75,Group_1,Item_1,Threshold_2,0.0
62,Person_79,Group_1,Item_1,Threshold_2,1.0
63,Person_81,Group_1,Item_1,Threshold_2,0.0
64,Person_82,Group_1,Item_1,Threshold_2,0.0
65,Person_107,Group_2,Item_1,Threshold_2,1.0
66,Person_108,Group_2,Item_1,Threshold_2,0.0
67,Person_113,Group_2,Item_1,Threshold_2,0.0
68,Person_116,Group_2,Item_1,Threshold_2,0.0
69,Person_129,Group_2,Item_1,Threshold_2,0.0
70,Person_163,Group_2,Item_1,Threshold_2,0.0
71,Person_166,Group_2,Item_1,Threshold_2,0.0
72,Person_167,Group_2,Item_1,Threshold_2,0.0
73,Person_182,Group_1,Item_1,Threshold_2,0.0
74,Person_186,Group_2,Item_1,Threshold_2,1.0
75,Person_194,Group_2,Item_1,Threshold_2,0.0
76,Person_195,Group_2,Item_1,Threshold_2,0.0
77,Person_201,Group_2,Item_1,Threshold_2,1.0
78,Person_215,Group_2,Item_1,Threshold_2,0.0
79,Person_241,Group_1,Item_1,Threshold_2,1.0
80,Person_254,Group_1,Item_1,Threshold_2,0.0
81,Person_256,Group_2,Item_1,Threshold_2,1.0
82,Person_259,Group_1,Item_1,Threshold_2,0.0
83,Person_261,Group_1,Item_1,Threshold_2,1.0
84,Person_272,Group_1,Item_1,Threshold_2,0.0
85,Person_276,Group_2,Item_1,Threshold_2,0.0
86,Person_296,Group_2,Item_1,Threshold_2,1.0
87,Person_299,Group_1,Item_1,Threshold_2,0.0
88,Person_311,Group_2,Item_1,Threshold_2,0.0
89,Person_315,Group_2,Item_1,Threshold_2,1.0
90,Person_2,Group_2,Item_1,Threshold_3,1.0
91,Person_7,Group_1,Item_1,Threshold_3,1.0
92,Person_11,Group_1,Item_1,Threshold_3,0.0
93,Person_13,Group_1,Item_1,Threshold_3,1.0
94,Person_15,Group_2,Item_1,Threshold_3,1.0
95,Person_16,Group_1,Item_1,Threshold_3,0.0
96,Person_17,Group_1,Item_1,Threshold_3,1.0
97,Person_19,Group_1,Item_1,Threshold_3,0.0
98,Person_20,Group_2,Item_1,Threshold_3,1.0
99,Person_25,Group_2,Item_1,Threshold_3,1.0
100,Person_28,Group_2,Item_1,Threshold_3,1.0
101,Person_32,Group_1,Item_1,Threshold_3,1.0
102,Person_35,Group_2,Item_1,Threshold_3,1.0
103,Person_41,Group_1,Item_1,Threshold_3,1.0
104,Person_45,Group_2,Item_1,Threshold_3,1.0
105,Person_49,Group_2,Item_1,Threshold_3,1.0
106,Person_51,Group_2,Item_1,Threshold_3,1.0
107,Person_52,Group_2,Item_1,Threshold_3,1.0
108,Person_56,Group_1,Item_1,Threshold_3,0.0
109,Person_60,Group_2,Item_1,Threshold_3,1.0
110,Person_61,Group_1,Item_1,Threshold_3,1.0
111,Person_62,Group_2,Item_1,Threshold_3,1.0
112,Person_64,Group_2,Item_1,Threshold_3,1.0
113,Person_67,Group_1,Item_1,Threshold_3,1.0
114,Person_72,Group_2,Item_1,Threshold_3,1.0
115,Person_77,Group_2,Item_1,Threshold_3,1.0
116,Person_79,Group_1,Item_1,Threshold_3,0.0
117,Person_83,Group_1,Item_1,Threshold_3,1.0
118,Person_84,Group_1,Item_1,Threshold_3,1.0
119,Person_87,Group_1,Item_1,Threshold_3,1.0
120,Person_89,Group_1,Item_1,Threshold_3,1.0
121,Person_94,Group_1,Item_1,Threshold_3,1.0
122,Person_99,Group_2,Item_1,Threshold_3,1.0
123,Person_106,Group_2,Item_1,Threshold_3,1.0
124,Person_107,Group_2,Item_1,Threshold_3,0.0
125,Person_115,Group_1,Item_1,Threshold_3,1.0
126,Person_122,Group_1,Item_1,Threshold_3,1.0
127,Person_125,Group_2,Item_1,Threshold_3,1.0
128,Person_126,Group_2,Item_1,Threshold_3,1.0
129,Person_130,Group_2,Item_1,Threshold_3,1.0
130,Person_135,Group_1,Item_1,Threshold_3,1.0
131,Person_139,Group_1,Item_1,Threshold_3,1.0
132,Person_147,Group_2,Item_1,Threshold_3,1.0
133,Person_148,Group_1,Item_1,Threshold_3,1.0
134,Person_152,Group_1,Item_1,Threshold_3,1.0
135,Person_155,Group_1,Item_1,Threshold_3,1.0
136,Person_156,Group_1,Item_1,Threshold_3,1.0
137,Person_157,Group_2,Item_1,Threshold_3,1.0
138,Person_158,Group_2,Item_1,Threshold_3,1.0
139,Person_161,Group_1,Item_1,Threshold_3,1.0
140,Person_162,Group_1,Item_1,Threshold_3,1.0
141,Person_164,Group_2,Item_1,Threshold_3,1.0
142,Person_170,Group_1,Item_1,Threshold_3,1.0
143,Person_174,Group_2,Item_1,Threshold_3,1.0
144,Person_177,Group_1,Item_1,Threshold_3,1.0
145,Person_179,Group_1,Item_1,Threshold_3,1.0
146,Person_186,Group_1,Item_1,Threshold_3,0.0
147,Person_191,Group_1,Item_1,Threshold_3,1.0
148,Person_196,Group_2,Item_1,Threshold_3,1.0
149,Person_201,Group_1,Item_1,Threshold_3,0.0
150,Person_204,Group_1,Item_1,Threshold_3,1.0
151,Person_208,Group_1,Item_1,Threshold_3,1.0
152,Person_210,Group_2,Item_1,Threshold_3,1.0
153,Person_211,Group_2,Item_1,Threshold_3,1.0
154,Person_213,Group_2,Item_1,Threshold_3,1.0
155,Person_218,Group_2,Item_1,Threshold_3,1.0
156,Person_219,Group_2,Item_1,Threshold_3,1.0
157,Person_223,Group_1,Item_1,Threshold_3,1.0
158,Person_225,Group_2,Item_1,Threshold_3,1.0
159,Person_229,Group_1,Item_1,Threshold_3,1.0
160,Person_235,Group_1,Item_1,Threshold_3,1.0
161,Person_241,Group_2,Item_1,Threshold_3,0.0
162,Person_243,Group_2,Item_1,Threshold_3,1.0
163,Person_245,Group_2,Item_1,Threshold_3,1.0
164,Person_247,Group_2,Item_1,Threshold_3,1.0
165,Person_251,Group_2,Item_1,Threshold_3,1.0
166,Person_252,Group_2,Item_1,Threshold_3,1.0
167,Person_255,Group_1,Item_1,Threshold_3,1.0
168,Person_256,Group_2,Item_1,Threshold_3,0.0
169,Person_261,Group_2,Item_1,Threshold_3,0.0
170,Person_263,Group_1,Item_1,Threshold_3,1.0
171,Person_264,Group_1,Item_1,Threshold_3,1.0
172,Person_274,Group_2,Item_1,Threshold_3,1.0
173,Person_278,Group_2,Item_1,Threshold_3,1.0
174,Person_282,Group_2,Item_1,Threshold_3,1.0
175,Person_285,Group_1,Item_1,Threshold_3,1.0
176,Person_289,Group_1,Item_1,Threshold_3,1.0
177,Person_291,Group_2,Item_1,Threshold_3,1.0
178,Person_292,Group_2,Item_1,Threshold_3,1.0
179,Person_296,Group_2,Item_1,Threshold_3,0.0
180,Person_297,Group_2,Item_1,Threshold_3,1.0
181,Person_302,Group_2,Item_1,Threshold_3,1.0
182,Person_303,Group_2,Item_1,Threshold_3,1.0
183,Person_305,Group_2,Item_1,Threshold_3,1.0
184,Person_307,Group_2,Item_1,Threshold_3,1.0
185,Person_314,Group_2,Item_1,Threshold_3,1.0
186,Person_315,Group_1,Item_1,Threshold_3,0.0
187,Person_316,Group_1,Item_1,Threshold_3,1.0
188,Person_1,Group_1,Item_1,Threshold_4,1.0
189,Person_2,Group_2,Item_1,Threshold_4,0.0
190,Person_5,Group_1,Item_1,Threshold_4,1.0
191,Person_7,Group_2,Item_1,Threshold_4,0.0
192,Person_13,Group_2,Item_1,Threshold_4,0.0
193,Person_15,Group_2,Item_1,Threshold_4,0.0
194,Person_17,Group_2,Item_1,Threshold_4,0.0
195,Person_20,Group_2,Item_1,Threshold_4,0.0
196,Person_25,Group_2,Item_1,Threshold_4,0.0
197,Person_28,Group_1,Item_1,Threshold_4,0.0
198,Person_32,Group_2,Item_1,Threshold_4,0.0
199,Person_35,Group_2,Item_1,Threshold_4,0.0
200,Person_36,Group_2,Item_1,Threshold_4,1.0
201,Person_38,Group_2,Item_1,Threshold_4,1.0
202,Person_41,Group_2,Item_1,Threshold_4,0.0
203,Person_45,Group_2,Item_1,Threshold_4,0.0
204,Person_46,Group_1,Item_1,Threshold_4,1.0
205,Person_49,Group_2,Item_1,Threshold_4,0.0
206,Person_51,Group_1,Item_1,Threshold_4,0.0
207,Person_52,Group_2,Item_1,Threshold_4,0.0
208,Person_53,Group_1,Item_1,Threshold_4,1.0
209,Person_60,Group_2,Item_1,Threshold_4,0.0
210,Person_61,Group_2,Item_1,Threshold_4,0.0
211,Person_62,Group_2,Item_1,Threshold_4,0.0
212,Person_64,Group_1,Item_1,Threshold_4,0.0
213,Person_66,Group_1,Item_1,Threshold_4,1.0
214,Person_67,Group_1,Item_1,Threshold_4,0.0
215,Person_72,Group_2,Item_1,Threshold_4,0.0
216,Person_77,Group_1,Item_1,Threshold_4,0.0
217,Person_80,Group_2,Item_1,Threshold_4,1.0
218,Person_83,Group_2,Item_1,Threshold_4,0.0
219,Person_84,Group_2,Item_1,Threshold_4,0.0
220,Person_85,Group_2,Item_1,Threshold_4,1.0
221,Person_86,Group_1,Item_1,Threshold_4,1.0
222,Person_87,Group_1,Item_1,Threshold_4,0.0
223,Person_89,Group_1,Item_1,Threshold_4,0.0
224,Person_91,Group_1,Item_1,Threshold_4,1.0
225,Person_94,Group_2,Item_1,Threshold_4,0.0
226,Person_99,Group_2,Item_1,Threshold_4,0.0
227,Person_106,Group_1,Item_1,Threshold_4,0.0
228,Person_111,Group_1,Item_1,Threshold_4,1.0
229,Person_115,Group_1,Item_1,Threshold_4,0.0
230,Person_119,Group_2,Item_1,Threshold_4,1.0
231,Person_122,Group_2,Item_1,Threshold_4,0.0
232,Person_125,Group_1,Item_1,Threshold_4,0.0
233,Person_126,Group_2,Item_1,Threshold_4,0.0
234,Person_128,Group_2,Item_1,Threshold_4,1.0
235,Person_130,Group_2,Item_1,Threshold_4,0.0
236,Person_134,Group_1,Item_1,Threshold_4,1.0
237,Person_135,Group_2,Item_1,Threshold_4,0.0
238,Person_139,Group_2,Item_1,Threshold_4,0.0
239,Person_141,Group_2,Item_1,Threshold_4,1.0
240,Person_147,Group_2,Item_1,Threshold_4,0.0
241,Person_148,Group_1,Item_1,Threshold_4,0.0
242,Person_151,Group_2,Item_1,Threshold_4,1.0
243,Person_152,Group_1,Item_1,Threshold_4,0.0
244,Person_155,Group_1,Item_1,Threshold_4,0.0
245,Person_156,Group_2,Item_1,Threshold_4,0.0
246,Person_157,Group_1,Item_1,Threshold_4,0.0
247,Person_158,Group_1,Item_1,Threshold_4,0.0
248,Person_160,Group_2,Item_1,Threshold_4,1.0
249,Person_161,Group_2,Item_1,Threshold_4,0.0
250,Person_162,Group_1,Item_1,Threshold_4,0.0
251,Person_164,Group_2,Item_1,Threshold_4,0.0
252,Person_170,Group_2,Item_1,Threshold_4,0.0
253,Person_172,Group_1,Item_1,Threshold_4,1.0
254,Person_174,Group_1,Item_1,Threshold_4,0.0
255,Person_175,Group_1,Item_1,Threshold_4,1.0
256,Person_177,Group_2,Item_1,Threshold_4,0.0
257,Person_179,Group_1,Item_1,Threshold_4,0.0
258,Person_184,Group_2,Item_1,Threshold_4,1.0
259,Person_185,Group_2,Item_1,Threshold_4,1.0
260,Person_191,Group_2,Item_1,Threshold_4,0.0
261,Person_196,Group_2,Item_1,Threshold_4,0.0
262,Person_198,Group_1,Item_1,Threshold_4,1.0
263,Person_204,Group_2,Item_1,Threshold_4,0.0
264,Person_205,Group_1,Item_1,Threshold_4,1.0
265,Person_207,Group_2,Item_1,Threshold_4,1.0
266,Person_208,Group_1,Item_1,Threshold_4,0.0
267,Person_210,Group_1,Item_1,Threshold_4,0.0
268,Person_211,Group_1,Item_1,Threshold_4,0.0
269,Person_213,Group_2,Item_1,Threshold_4,0.0
270,Person_218,Group_2,Item_1,Threshold_4,0.0
271,Person_219,Group_1,Item_1,Threshold_4,0.0
272,Person_221,Group_2,Item_1,Threshold_4,1.0
273,Person_222,Group_1,Item_1,Threshold_4,1.0
274,Person_223,Group_1,Item_1,Threshold_4,0.0
275,Person_225,Group_2,Item_1,Threshold_4,0.0
276,Person_226,Group_2,Item_1,Threshold_4,1.0
277,Person_227,Group_2,Item_1,Threshold_4,1.0
278,Person_228,Group_2,Item_1,Threshold_4,1.0
279,Person_229,Group_1,Item_1,Threshold_4,0.0
280,Person_230,Group_2,Item_1,Threshold_4,1.0
281,Person_233,Group_2,Item_1,Threshold_4,1.0
282,Person_235,Group_2,Item_1,Threshold_4,0.0
283,Person_238,Group_2,Item_1,Threshold_4,1.0
284,Person_239,Group_1,Item_1,Threshold_4,1.0
285,Person_243,Group_1,Item_1,Threshold_4,0.0
286,Person_244,Group_1,Item_1,Threshold_4,1.0
287,Person_245,Group_2,Item_1,Threshold_4,0.0
288,Person_247,Group_1,Item_1,Threshold_4,0.0
289,Person_251,Group_1,Item_1,Threshold_4,0.0
290,Person_252,Group_2,Item_1,Threshold_4,0.0
291,Person_253,Group_2,Item_1,Threshold_4,1.0
292,Person_255,Group_2,Item_1,Threshold_4,0.0
293,Person_257,Group_1,Item_1,Threshold_4,1.0
294,Person_258,Group_1,Item_1,Threshold_4,1.0
295,Person_263,Group_2,Item_1,Threshold_4,0.0
296,Person_264,Group_2,Item_1,Threshold_4,0.0
297,Person_269,Group_1,Item_1,Threshold_4,1.0
298,Person_271,Group_2,Item_1,Threshold_4,1.0
299,Person_274,Group_1,Item_1,Threshold_4,0.0
300,Person_275,Group_1,Item_1,Threshold_4,1.0
301,Person_278,Group_1,Item_1,Threshold_4,0.0
302,Person_280,Group_1,Item_1,Threshold_4,1.0
303,Person_282,Group_2,Item_1,Threshold_4,0.0
304,Person_285,Group_2,Item_1,Threshold_4,0.0
305,Person_289,Group_2,Item_1,Threshold_4,0.0
306,Person_291,Group_1,Item_1,Threshold_4,0.0
307,Person_292,Group_2,Item_1,Threshold_4,0.0
308,Person_294,Group_1,Item_1,Threshold_4,1.0
309,Person_297,Group_1,Item_1,Threshold_4,0.0
310,Person_302,Group_1,Item_1,Threshold_4,0.0
311,Person_303,Group_1,Item_1,Threshold_4,0.0
312,Person_305,Group_1,Item_1,Threshold_4,0.0
313,Person_307,Group_2,Item_1,Threshold_4,0.0
314,Person_308,Group_2,Item_1,Threshold_4,1.0
315,Person_309,Group_2,Item_1,Threshold_4,1.0
316,Person_310,Group_1,Item_1,Threshold_4,1.0
317,Person_313,Group_1,Item_1,Threshold_4,1.0
318,Person_314,Group_2,Item_1,Threshold_4,0.0
319,Person_316,Group_2,Item_1,Threshold_4,0.0
320,Person_318,Group_1,Item_1,Threshold_4,1.0
321,Person_319,Group_2,Item_1,Threshold_4,1.0
322,Person_1,Group_2,Item_1,Threshold_5,0.0
