,Person,Group,Item,Threshold,Response
0,Person_11,Group_2,Item_1,Threshold_1,1.0
1,Person_34,Group_1,Item_1,Threshold_1,1.0
2,Person_54,Group_2,Item_1,Threshold_1,1.0
3,Person_69,Group_1,Item_1,Threshold_1,1.0
4,Person_93,Group_2,Item_1,Threshold_1,1.0
5,Person_98,Group_2,Item_1,Threshold_1,0.0
6,Person_104,Group_2,Item_1,Threshold_1,1.0
7,Person_111,Group_2,Item_1,Threshold_1,1.0
8,Person_123,Group_2,Item_1,Threshold_1,0.0
9,Person_129,Group_1,Item_1,Threshold_1,1.0
10,Person_168,Group_2,Item_1,Threshold_1,1.0
11,Person_194,Group_2,Item_1,Threshold_1,1.0
12,Person_204,Group_2,Item_1,Threshold_1,1.0
13,Person_214,Group_2,Item_1,Threshold_1,1.0
14,Person_230,Group_1,Item_1,Threshold_1,1.0
15,Person_236,Group_2,Item_1,Threshold_1,1.0
16,Person_244,Group_2,Item_1,Threshold_1,1.0
17,Person_248,Group_2,Item_1,Threshold_1,1.0
18,Person_299,Group_2,Item_1,Threshold_1,1.0
19,Person_312,Group_1,Item_1,Threshold_1,1.0
20,Person_332,Group_1,Item_1,Threshold_1,1.0
21,Person_11,Group_2,Item_1,Threshold_2,0.0
22,Person_18,Group_1,Item_1,Threshold_2,1.0
23,Person_23,Group_1,Item_1,Threshold_2,1.0
24,Person_28,Group_1,Item_1,Threshold_2,1.0
25,Person_34,Group_1,Item_1,Threshold_2,0.0
26,Person_47,Group_2,Item_1,Threshold_2,1.0
27,Person_50,Group_2,Item_1,Threshold_2,1.0
28,Person_54,Group_1,Item_1,Threshold_2,0.0
29,Person_55,Group_1,Item_1,Threshold_2,1.0
30,Person_59,Group_2,Item_1,Threshold_2,1.0
31,Person_65,Group_2,Item_1,Threshold_2,1.0
32,Person_69,Group_2,Item_1,Threshold_2,0.0
33,Person_71,Group_2,Item_1,Threshold_2,1.0
34,Person_72,Group_1,Item_1,Threshold_2,1.0
35,Person_73,Group_2,Item_1,Threshold_2,1.0
36,Person_76,Group_2,Item_1,Threshold_2,1.0
37,Person_82,Group_1,Item_1,Threshold_2,1.0
38,Person_85,Group_1,Item_1,Threshold_2,1.0
39,Person_93,Group_2,Item_1,Threshold_2,0.0
40,Person_95,Group_1,Item_1,Threshold_2,1.0
41,Person_104,Group_1,Item_1,Threshold_2,0.0
42,Person_106,Group_2,Item_1,Threshold_2,1.0
43,Person_109,Group_2,Item_1,Threshold_2,1.0
44,Person_111,Group_1,Item_1,Threshold_2,0.0
45,Person_115,Group_1,Item_1,Threshold_2,1.0
46,Person_119,Group_2,Item_1,Threshold_2,1.0
47,Person_128,Group_2,Item_1,Threshold_2,1.0
48,Person_129,Group_2,Item_1,Threshold_2,0.0
49,Person_134,Group_1,Item_1,Threshold_2,1.0
50,Person_137,Group_2,Item_1,Threshold_2,1.0
51,Person_141,Group_1,Item_1,Threshold_2,1.0
52,Person_144,Group_2,Item_1,Threshold_2,1.0
53,Person_146,Group_2,Item_1,Threshold_2,1.0
54,Person_147,Group_1,Item_1,Threshold_2,1.0
55,Person_150,Group_2,Item_1,Threshold_2,1.0
56,Person_156,Group_2,Item_1,Threshold_2,1.0
57,Person_165,Group_1,Item_1,Threshold_2,1.0
58,Person_168,Group_1,Item_1,Threshold_2,0.0
59,Person_194,Group_1,Item_1,Threshold_2,0.0
60,Person_196,Group_2,Item_1,Threshold_2,1.0
61,Person_201,Group_1,Item_1,Threshold_2,1.0
62,Person_204,Group_2,Item_1,Threshold_2,0.0
63,Person_212,Group_1,Item_1,Threshold_2,1.0
64,Person_214,Group_2,Item_1,Threshold_2,0.0
65,Person_216,Group_2,Item_1,Threshold_2,1.0
66,Person_218,Group_2,Item_1,Threshold_2,1.0
67,Person_229,Group_1,Item_1,Threshold_2,1.0
68,Person_230,Group_1,Item_1,Threshold_2,0.0
69,Person_234,Group_2,Item_1,Threshold_2,1.0
70,Person_236,Group_2,Item_1,Threshold_2,0.0
71,Person_237,Group_2,Item_1,Threshold_2,1.0
72,Person_238,Group_1,Item_1,Threshold_2,1.0
73,Person_242,Group_2,Item_1,Threshold_2,1.0
74,Person_244,Group_2,Item_1,Threshold_2,0.0
75,Person_246,Group_2,Item_1,Threshold_2,1.0
76,Person_248,Group_2,Item_1,Threshold_2,0.0
77,Person_251,Group_2,Item_1,Threshold_2,1.0
78,Person_256,Group_1,Item_1,Threshold_2,1.0
79,Person_260,Group_1,Item_1,Threshold_2,1.0
80,Person_264,Group_1,Item_1,Threshold_2,1.0
81,Person_266,Group_2,Item_1,Threshold_2,1.0
82,Person_280,Group_2,Item_1,Threshold_2,1.0
83,Person_282,Group_2,Item_1,Threshold_2,1.0
84,Person_283,Group_2,Item_1,Threshold_2,1.0
85,Person_289,Group_1,Item_1,Threshold_2,1.0
