,Person,Group,Item,Threshold,Response
0,Person_8,Group_2,Item_1,Threshold_1,0.0
1,Person_9,Group_2,Item_1,Threshold_1,0.0
2,Person_10,Group_2,Item_1,Threshold_1,0.0
3,Person_12,Group_1,Item_1,Threshold_1,0.0
4,Person_14,Group_2,Item_1,Threshold_1,0.0
5,Person_15,Group_1,Item_1,Threshold_1,1.0
6,Person_17,Group_1,Item_1,Threshold_1,0.0
7,Person_19,Group_2,Item_1,Threshold_1,1.0
8,Person_22,Group_2,Item_1,Threshold_1,0.0
9,Person_25,Group_1,Item_1,Threshold_1,1.0
10,Person_27,Group_2,Item_1,Threshold_1,0.0
11,Person_28,Group_1,Item_1,Threshold_1,1.0
12,Person_29,Group_1,Item_1,Threshold_1,0.0
13,Person_31,Group_2,Item_1,Threshold_1,0.0
14,Person_32,Group_2,Item_1,Threshold_1,0.0
15,Person_36,Group_2,Item_1,Threshold_1,0.0
16,Person_39,Group_2,Item_1,Threshold_1,0.0
17,Person_41,Group_1,Item_1,Threshold_1,1.0
18,Person_43,Group_2,Item_1,Threshold_1,0.0
19,Person_45,Group_1,Item_1,Threshold_1,0.0
20,Person_49,Group_1,Item_1,Threshold_1,1.0
21,Person_53,Group_1,Item_1,Threshold_1,0.0
22,Person_54,Group_2,Item_1,Threshold_1,0.0
23,Person_56,Group_1,Item_1,Threshold_1,0.0
24,Person_66,Group_1,Item_1,Threshold_1,0.0
25,Person_68,Group_1,Item_1,Threshold_1,0.0
26,Person_69,Group_2,Item_1,Threshold_1,0.0
27,Person_70,Group_1,Item_1,Threshold_1,0.0
28,Person_71,Group_1,Item_1,Threshold_1,0.0
29,Person_73,Group_2,Item_1,Threshold_1,0.0
30,Person_75,Group_1,Item_1,Threshold_1,1.0
31,Person_77,Group_1,Item_1,Threshold_1,0.0
32,Person_78,Group_2,Item_1,Threshold_1,0.0
33,Person_79,Group_2,Item_1,Threshold_1,0.0
34,Person_81,Group_2,Item_1,Threshold_1,0.0
35,Person_85,Group_2,Item_1,Threshold_1,1.0
36,Person_86,Group_2,Item_1,Threshold_1,1.0
37,Person_93,Group_1,Item_1,Threshold_1,0.0
38,Person_95,Group_2,Item_1,Threshold_1,0.0
39,Person_96,Group_2,Item_1,Threshold_1,0.0
40,Person_97,Group_2,Item_1,Threshold_1,0.0
41,Person_98,Group_2,Item_1,Threshold_1,0.0
42,Person_99,Group_1,Item_1,Threshold_1,0.0
43,Person_100,Group_1,Item_1,Threshold_1,0.0
44,Person_103,Group_1,Item_1,Threshold_1,0.0
45,Person_104,Group_1,Item_1,Threshold_1,1.0
46,Person_106,Group_2,Item_1,Threshold_1,1.0
47,Person_108,Group_1,Item_1,Threshold_1,0.0
48,Person_109,Group_2,Item_1,Threshold_1,0.0
49,Person_112,Group_1,Item_1,Threshold_1,1.0
50,Person_115,Group_2,Item_1,Threshold_1,0.0
51,Person_121,Group_1,Item_1,Threshold_1,0.0
52,Person_122,Group_1,Item_1,Threshold_1,0.0
53,Person_123,Group_2,Item_1,Threshold_1,1.0
54,Person_124,Group_2,Item_1,Threshold_1,0.0
55,Person_126,Group_2,Item_1,Threshold_1,0.0
56,Person_129,Group_1,Item_1,Threshold_1,0.0
57,Person_133,Group_2,Item_1,Threshold_1,0.0
58,Person_134,Group_1,Item_1,Threshold_1,0.0
59,Person_135,Group_1,Item_1,Threshold_1,0.0
60,Person_142,Group_1,Item_1,Threshold_1,1.0
61,Person_148,Group_2,Item_1,Threshold_1,0.0
62,Person_149,Group_1,Item_1,Threshold_1,0.0
63,Person_150,Group_1,Item_1,Threshold_1,1.0
64,Person_153,Group_1,Item_1,Threshold_1,0.0
65,Person_156,Group_2,Item_1,Threshold_1,1.0
66,Person_159,Group_1,Item_1,Threshold_1,1.0
67,Person_15,Group_2,Item_1,Threshold_2,0.0
68,Person_19,Group_2,Item_1,Threshold_2,0.0
69,Person_25,Group_2,Item_1,Threshold_2,0.0
70,Person_26,Group_2,Item_1,Threshold_2,1.0
71,Person_28,Group_1,Item_1,Threshold_2,0.0
72,Person_37,Group_1,Item_1,Threshold_2,1.0
73,Person_41,Group_1,Item_1,Threshold_2,0.0
74,Person_44,Group_1,Item_1,Threshold_2,1.0
75,Person_46,Group_1,Item_1,Threshold_2,1.0
76,Person_49,Group_1,Item_1,Threshold_2,0.0
77,Person_61,Group_1,Item_1,Threshold_2,1.0
78,Person_63,Group_2,Item_1,Threshold_2,1.0
79,Person_75,Group_1,Item_1,Threshold_2,0.0
80,Person_76,Group_2,Item_1,Threshold_2,1.0
81,Person_85,Group_2,Item_1,Threshold_2,0.0
82,Person_86,Group_1,Item_1,Threshold_2,0.0
83,Person_91,Group_1,Item_1,Threshold_2,1.0
84,Person_104,Group_2,Item_1,Threshold_2,0.0
85,Person_106,Group_1,Item_1,Threshold_2,0.0
86,Person_112,Group_2,Item_1,Threshold_2,0.0
87,Person_123,Group_2,Item_1,Threshold_2,0.0
88,Person_127,Group_1,Item_1,Threshold_2,1.0
89,Person_130,Group_1,Item_1,Threshold_2,1.0
90,Person_137,Group_2,Item_1,Threshold_2,1.0
91,Person_138,Group_2,Item_1,Threshold_2,1.0
92,Person_139,Group_2,Item_1,Threshold_2,1.0
93,Person_142,Group_2,Item_1,Threshold_2,0.0
