,Person,Group,Item,Threshold,Response
0,Person_1,Group_2,Item_1,Threshold_1,0.0
1,Person_4,Group_1,Item_1,Threshold_1,0.0
2,Person_6,Group_2,Item_1,Threshold_1,0.0
3,Person_7,Group_2,Item_1,Threshold_1,0.0
4,Person_8,Group_1,Item_1,Threshold_1,0.0
5,Person_9,Group_1,Item_1,Threshold_1,0.0
6,Person_10,Group_1,Item_1,Threshold_1,0.0
7,Person_13,Group_2,Item_1,Threshold_1,0.0
8,Person_15,Group_2,Item_1,Threshold_1,0.0
9,Person_17,Group_1,Item_1,Threshold_1,0.0
10,Person_19,Group_2,Item_1,Threshold_1,0.0
11,Person_20,Group_2,Item_1,Threshold_1,1.0
12,Person_21,Group_2,Item_1,Threshold_1,0.0
13,Person_22,Group_2,Item_1,Threshold_1,0.0
14,Person_23,Group_2,Item_1,Threshold_1,1.0
15,Person_24,Group_2,Item_1,Threshold_1,0.0
16,Person_25,Group_2,Item_1,Threshold_1,0.0
17,Person_26,Group_2,Item_1,Threshold_1,1.0
18,Person_28,Group_2,Item_1,Threshold_1,1.0
19,Person_32,Group_2,Item_1,Threshold_1,1.0
20,Person_33,Group_1,Item_1,Threshold_1,0.0
21,Person_35,Group_1,Item_1,Threshold_1,0.0
22,Person_38,Group_2,Item_1,Threshold_1,0.0
23,Person_40,Group_2,Item_1,Threshold_1,1.0
24,Person_43,Group_2,Item_1,Threshold_1,0.0
25,Person_44,Group_2,Item_1,Threshold_1,0.0
26,Person_45,Group_1,Item_1,Threshold_1,0.0
27,Person_46,Group_2,Item_1,Threshold_1,1.0
28,Person_48,Group_1,Item_1,Threshold_1,0.0
29,Person_49,Group_2,Item_1,Threshold_1,0.0
30,Person_51,Group_1,Item_1,Threshold_1,1.0
31,Person_52,Group_1,Item_1,Threshold_1,1.0
32,Person_53,Group_1,Item_1,Threshold_1,0.0
33,Person_54,Group_1,Item_1,Threshold_1,0.0
34,Person_56,Group_1,Item_1,Threshold_1,0.0
35,Person_58,Group_1,Item_1,Threshold_1,0.0
36,Person_63,Group_1,Item_1,Threshold_1,0.0
37,Person_68,Group_1,Item_1,Threshold_1,0.0
38,Person_71,Group_2,Item_1,Threshold_1,0.0
39,Person_73,Group_1,Item_1,Threshold_1,0.0
40,Person_74,Group_1,Item_1,Threshold_1,0.0
41,Person_76,Group_2,Item_1,Threshold_1,0.0
42,Person_77,Group_2,Item_1,Threshold_1,0.0
43,Person_80,Group_1,Item_1,Threshold_1,1.0
44,Person_81,Group_1,Item_1,Threshold_1,1.0
45,Person_84,Group_2,Item_1,Threshold_1,1.0
46,Person_85,Group_1,Item_1,Threshold_1,1.0
47,Person_87,Group_1,Item_1,Threshold_1,1.0
48,Person_92,Group_1,Item_1,Threshold_1,1.0
49,Person_93,Group_1,Item_1,Threshold_1,0.0
50,Person_96,Group_1,Item_1,Threshold_1,0.0
51,Person_97,Group_1,Item_1,Threshold_1,1.0
52,Person_99,Group_2,Item_1,Threshold_1,0.0
53,Person_100,Group_2,Item_1,Threshold_1,0.0
54,Person_104,Group_2,Item_1,Threshold_1,0.0
55,Person_106,Group_1,Item_1,Threshold_1,1.0
56,Person_107,Group_1,Item_1,Threshold_1,0.0
57,Person_108,Group_2,Item_1,Threshold_1,0.0
58,Person_110,Group_1,Item_1,Threshold_1,1.0
59,Person_112,Group_1,Item_1,Threshold_1,0.0
60,Person_113,Group_2,Item_1,Threshold_1,0.0
61,Person_115,Group_2,Item_1,Threshold_1,0.0
62,Person_116,Group_2,Item_1,Threshold_1,0.0
63,Person_119,Group_2,Item_1,Threshold_1,0.0
64,Person_120,Group_2,Item_1,Threshold_1,0.0
65,Person_121,Group_1,Item_1,Threshold_1,0.0
66,Person_128,Group_2,Item_1,Threshold_1,0.0
67,Person_129,Group_1,Item_1,Threshold_1,1.0
68,Person_130,Group_1,Item_1,Threshold_1,0.0
69,Person_131,Group_1,Item_1,Threshold_1,1.0
70,Person_132,Group_1,Item_1,Threshold_1,1.0
71,Person_134,Group_2,Item_1,Threshold_1,0.0
72,Person_136,Group_2,Item_1,Threshold_1,0.0
73,Person_138,Group_2,Item_1,Threshold_1,0.0
74,Person_140,Group_1,Item_1,Threshold_1,1.0
75,Person_142,Group_1,Item_1,Threshold_1,0.0
76,Person_143,Group_1,Item_1,Threshold_1,0.0
77,Person_144,Group_1,Item_1,Threshold_1,0.0
78,Person_145,Group_1,Item_1,Threshold_1,0.0
79,Person_153,Group_1,Item_1,Threshold_1,1.0
80,Person_154,Group_2,Item_1,Threshold_1,0.0
81,Person_155,Group_2,Item_1,Threshold_1,0.0
82,Person_157,Group_2,Item_1,Threshold_1,0.0
83,Person_158,Group_1,Item_1,Threshold_1,1.0
84,Person_160,Group_1,Item_1,Threshold_1,0.0
85,Person_161,Group_2,Item_1,Threshold_1,0.0
