,Person,Group,Item,Threshold,Response
0,Person_4,Group_2,Item_1,Threshold_1,1.0
1,Person_8,Group_2,Item_1,Threshold_1,0.0
2,Person_18,Group_2,Item_1,Threshold_1,0.0
3,Person_20,Group_1,Item_1,Threshold_1,1.0
4,Person_22,Group_1,Item_1,Threshold_1,1.0
5,Person_24,Group_2,Item_1,Threshold_1,1.0
6,Person_32,Group_2,Item_1,Threshold_1,0.0
7,Person_38,Group_2,Item_1,Threshold_1,1.0
8,Person_42,Group_2,Item_1,Threshold_1,1.0
9,Person_45,Group_1,Item_1,Threshold_1,1.0
10,Person_58,Group_2,Item_1,Threshold_1,1.0
11,Person_63,Group_1,Item_1,Threshold_1,1.0
12,Person_64,Group_1,Item_1,Threshold_1,0.0
13,Person_68,Group_1,Item_1,Threshold_1,1.0
14,Person_70,Group_2,Item_1,Threshold_1,1.0
15,Person_72,Group_2,Item_1,Threshold_1,1.0
16,Person_78,Group_2,Item_1,Threshold_1,1.0
17,Person_79,Group_1,Item_1,Threshold_1,1.0
18,Person_81,Group_2,Item_1,Threshold_1,0.0
19,Person_84,Group_2,Item_1,Threshold_1,1.0
20,Person_86,Group_2,Item_1,Threshold_1,1.0
21,Person_87,Group_2,Item_1,Threshold_1,1.0
22,Person_88,Group_1,Item_1,Threshold_1,1.0
23,Person_89,Group_1,Item_1,Threshold_1,1.0
24,Person_90,Group_2,Item_1,Threshold_1,1.0
25,Person_93,Group_2,Item_1,Threshold_1,1.0
26,Person_95,Group_1,Item_1,Threshold_1,1.0
27,Person_99,Group_1,Item_1,Threshold_1,1.0
28,Person_103,Group_1,Item_1,Threshold_1,1.0
29,Person_111,Group_1,Item_1,Threshold_1,1.0
30,Person_113,Group_1,Item_1,Threshold_1,0.0
31,Person_119,Group_1,Item_1,Threshold_1,1.0
32,Person_128,Group_2,Item_1,Threshold_1,0.0
33,Person_132,Group_2,Item_1,Threshold_1,1.0
34,Person_134,Group_2,Item_1,Threshold_1,0.0
35,Person_135,Group_2,Item_1,Threshold_1,0.0
36,Person_140,Group_1,Item_1,Threshold_1,0.0
37,Person_145,Group_1,Item_1,Threshold_1,0.0
38,Person_155,Group_1,Item_1,Threshold_1,0.0
39,Person_157,Group_2,Item_1,Threshold_1,1.0
40,Person_161,Group_1,Item_1,Threshold_1,0.0
41,Person_168,Group_1,Item_1,Threshold_1,0.0
42,Person_173,Group_2,Item_1,Threshold_1,1.0
43,Person_176,Group_1,Item_1,Threshold_1,1.0
44,Person_182,Group_1,Item_1,Threshold_1,1.0
45,Person_183,Group_1,Item_1,Threshold_1,1.0
46,Person_192,Group_1,Item_1,Threshold_1,1.0
47,Person_195,Group_2,Item_1,Threshold_1,1.0
48,Person_199,Group_2,Item_1,Threshold_1,1.0
49,Person_205,Group_1,Item_1,Threshold_1,1.0
50,Person_206,Group_1,Item_1,Threshold_1,1.0
51,Person_209,Group_1,Item_1,Threshold_1,1.0
52,Person_214,Group_2,Item_1,Threshold_1,1.0
53,Person_219,Group_1,Item_1,Threshold_1,0.0
54,Person_222,Group_1,Item_1,Threshold_1,1.0
55,Person_224,Group_2,Item_1,Threshold_1,1.0
56,Person_225,Group_2,Item_1,Threshold_1,1.0
57,Person_227,Group_1,Item_1,Threshold_1,0.0
58,Person_233,Group_1,Item_1,Threshold_1,1.0
59,Person_235,Group_2,Item_1,Threshold_1,1.0
60,Person_239,Group_1,Item_1,Threshold_1,0.0
61,Person_240,Group_1,Item_1,Threshold_1,1.0
62,Person_242,Group_1,Item_1,Threshold_1,1.0
63,Person_244,Group_2,Item_1,Threshold_1,0.0
64,Person_246,Group_2,Item_1,Threshold_1,1.0
65,Person_248,Group_2,Item_1,Threshold_1,1.0
66,Person_251,Group_1,Item_1,Threshold_1,1.0
67,Person_253,Group_1,Item_1,Threshold_1,1.0
68,Person_255,Group_2,Item_1,Threshold_1,1.0
69,Person_260,Group_1,Item_1,Threshold_1,1.0
70,Person_273,Group_1,Item_1,Threshold_1,1.0
71,Person_278,Group_2,Item_1,Threshold_1,0.0
72,Person_279,Group_1,Item_1,Threshold_1,1.0
73,Person_285,Group_2,Item_1,Threshold_1,1.0
74,Person_289,Group_2,Item_1,Threshold_1,1.0
75,Person_293,Group_2,Item_1,Threshold_1,1.0
76,Person_297,Group_2,Item_1,Threshold_1,1.0
77,Person_304,Group_2,Item_1,Threshold_1,1.0
78,Person_305,Group_2,Item_1,Threshold_1,1.0
79,Person_307,Group_2,Item_1,Threshold_1,1.0
80,Person_308,Group_2,Item_1,Threshold_1,1.0
81,Person_310,Group_1,Item_1,Threshold_1,1.0
82,Person_311,Group_1,Item_1,Threshold_1,1.0
83,Person_313,Group_1,Item_1,Threshold_1,0.0
84,Person_315,Group_2,Item_1,Threshold_1,1.0
85,Person_318,Group_1,Item_1,Threshold_1,0.0
86,Person_321,Group_2,Item_1,Threshold_1,1.0
87,Person_329,Group_2,Item_1,Threshold_1,1.0
88,Person_330,Group_2,Item_1,Threshold_1,0.0
89,Person_335,Group_1,Item_1,Threshold_1,1.0
90,Person_336,Group_1,Item_1,Threshold_1,1.0
91,Person_345,Group_2,Item_1,Threshold_1,1.0
92,Person_346,Group_2,Item_1,Threshold_1,1.0
93,Person_348,Group_1,Item_1,Threshold_1,1.0
94,Person_353,Group_2,Item_1,Threshold_1,1.0
95,Person_361,Group_2,Item_1,Threshold_1,1.0
96,Person_363,Group_1,Item_1,Threshold_1,1.0
97,Person_4,Group_2,Item_1,Threshold_2,0.0
98,Person_6,Group_2,Item_1,Threshold_2,1.0
99,Person_7,Group_2,Item_1,Threshold_2,1.0
100,Person_9,Group_2,Item_1,Threshold_2,1.0
101,Person_10,Group_1,Item_1,Threshold_2,1.0
102,Person_12,Group_1,Item_1,Threshold_2,1.0
103,Person_15,Group_1,Item_1,Threshold_2,1.0
104,Person_17,Group_2,Item_1,Threshold_2,1.0
105,Person_19,Group_2,Item_1,Threshold_2,1.0
106,Person_20,Group_1,Item_1,Threshold_2,0.0
107,Person_22,Group_1,Item_1,Threshold_2,0.0
108,Person_24,Group_2,Item_1,Threshold_2,0.0
109,Person_27,Group_2,Item_1,Threshold_2,1.0
110,Person_29,Group_2,Item_1,Threshold_2,1.0
111,Person_30,Group_2,Item_1,Threshold_2,1.0
112,Person_33,Group_1,Item_1,Threshold_2,1.0
113,Person_34,Group_1,Item_1,Threshold_2,1.0
114,Person_36,Group_2,Item_1,Threshold_2,1.0
115,Person_37,Group_1,Item_1,Threshold_2,1.0
116,Person_38,Group_2,Item_1,Threshold_2,0.0
117,Person_39,Group_1,Item_1,Threshold_2,1.0
118,Person_42,Group_2,Item_1,Threshold_2,0.0
119,Person_45,Group_2,Item_1,Threshold_2,0.0
120,Person_47,Group_1,Item_1,Threshold_2,1.0
121,Person_49,Group_2,Item_1,Threshold_2,1.0
122,Person_50,Group_2,Item_1,Threshold_2,1.0
123,Person_52,Group_1,Item_1,Threshold_2,1.0
124,Person_54,Group_1,Item_1,Threshold_2,1.0
125,Person_57,Group_1,Item_1,Threshold_2,1.0
126,Person_58,Group_2,Item_1,Threshold_2,0.0
127,Person_61,Group_2,Item_1,Threshold_2,1.0
128,Person_63,Group_1,Item_1,Threshold_2,0.0
129,Person_67,Group_1,Item_1,Threshold_2,1.0
130,Person_68,Group_1,Item_1,Threshold_2,0.0
131,Person_70,Group_2,Item_1,Threshold_2,0.0
132,Person_72,Group_2,Item_1,Threshold_2,0.0
133,Person_73,Group_1,Item_1,Threshold_2,1.0
134,Person_75,Group_1,Item_1,Threshold_2,1.0
135,Person_77,Group_2,Item_1,Threshold_2,1.0
136,Person_78,Group_1,Item_1,Threshold_2,0.0
137,Person_79,Group_1,Item_1,Threshold_2,0.0
138,Person_84,Group_1,Item_1,Threshold_2,0.0
139,Person_86,Group_2,Item_1,Threshold_2,0.0
140,Person_87,Group_2,Item_1,Threshold_2,0.0
141,Person_88,Group_2,Item_1,Threshold_2,0.0
142,Person_89,Group_2,Item_1,Threshold_2,0.0
143,Person_90,Group_1,Item_1,Threshold_2,0.0
144,Person_93,Group_1,Item_1,Threshold_2,0.0
145,Person_95,Group_1,Item_1,Threshold_2,0.0
146,Person_96,Group_2,Item_1,Threshold_2,1.0
147,Person_98,Group_1,Item_1,Threshold_2,1.0
148,Person_99,Group_1,Item_1,Threshold_2,0.0
149,Person_102,Group_2,Item_1,Threshold_2,1.0
150,Person_103,Group_1,Item_1,Threshold_2,0.0
151,Person_109,Group_1,Item_1,Threshold_2,1.0
152,Person_111,Group_1,Item_1,Threshold_2,0.0
153,Person_112,Group_1,Item_1,Threshold_2,1.0
154,Person_114,Group_1,Item_1,Threshold_2,1.0
155,Person_117,Group_1,Item_1,Threshold_2,1.0
156,Person_119,Group_2,Item_1,Threshold_2,0.0
157,Person_121,Group_2,Item_1,Threshold_2,1.0
158,Person_123,Group_2,Item_1,Threshold_2,1.0
159,Person_126,Group_2,Item_1,Threshold_2,1.0
160,Person_131,Group_2,Item_1,Threshold_2,1.0
161,Person_132,Group_1,Item_1,Threshold_2,0.0
162,Person_137,Group_1,Item_1,Threshold_2,1.0
163,Person_141,Group_1,Item_1,Threshold_2,1.0
164,Person_143,Group_2,Item_1,Threshold_2,1.0
165,Person_146,Group_2,Item_1,Threshold_2,1.0
166,Person_147,Group_2,Item_1,Threshold_2,1.0
167,Person_148,Group_2,Item_1,Threshold_2,1.0
168,Person_150,Group_1,Item_1,Threshold_2,1.0
169,Person_156,Group_2,Item_1,Threshold_2,1.0
170,Person_157,Group_2,Item_1,Threshold_2,0.0
171,Person_163,Group_2,Item_1,Threshold_2,1.0
172,Person_164,Group_1,Item_1,Threshold_2,1.0
173,Person_166,Group_1,Item_1,Threshold_2,1.0
174,Person_169,Group_2,Item_1,Threshold_2,1.0
175,Person_170,Group_1,Item_1,Threshold_2,1.0
176,Person_172,Group_1,Item_1,Threshold_2,1.0
177,Person_173,Group_2,Item_1,Threshold_2,0.0
178,Person_174,Group_2,Item_1,Threshold_2,1.0
179,Person_176,Group_1,Item_1,Threshold_2,0.0
180,Person_181,Group_1,Item_1,Threshold_2,1.0
181,Person_182,Group_2,Item_1,Threshold_2,0.0
182,Person_183,Group_1,Item_1,Threshold_2,0.0
183,Person_185,Group_2,Item_1,Threshold_2,1.0
184,Person_187,Group_2,Item_1,Threshold_2,1.0
185,Person_189,Group_2,Item_1,Threshold_2,1.0
186,Person_190,Group_2,Item_1,Threshold_2,1.0
187,Person_192,Group_2,Item_1,Threshold_2,0.0
188,Person_193,Group_2,Item_1,Threshold_2,1.0
189,Person_195,Group_2,Item_1,Threshold_2,0.0
190,Person_199,Group_2,Item_1,Threshold_2,0.0
191,Person_201,Group_2,Item_1,Threshold_2,1.0
192,Person_204,Group_1,Item_1,Threshold_2,1.0
193,Person_205,Group_1,Item_1,Threshold_2,0.0
194,Person_206,Group_1,Item_1,Threshold_2,0.0
195,Person_209,Group_2,Item_1,Threshold_2,0.0
196,Person_210,Group_2,Item_1,Threshold_2,1.0
197,Person_212,Group_1,Item_1,Threshold_2,1.0
198,Person_213,Group_2,Item_1,Threshold_2,1.0
199,Person_214,Group_1,Item_1,Threshold_2,0.0
200,Person_220,Group_2,Item_1,Threshold_2,1.0
201,Person_221,Group_1,Item_1,Threshold_2,1.0
202,Person_222,Group_2,Item_1,Threshold_2,0.0
203,Person_224,Group_1,Item_1,Threshold_2,0.0
204,Person_225,Group_1,Item_1,Threshold_2,0.0
205,Person_226,Group_1,Item_1,Threshold_2,1.0
206,Person_231,Group_2,Item_1,Threshold_2,1.0
207,Person_232,Group_1,Item_1,Threshold_2,1.0
208,Person_233,Group_1,Item_1,Threshold_2,0.0
209,Person_235,Group_1,Item_1,Threshold_2,0.0
210,Person_236,Group_2,Item_1,Threshold_2,1.0
211,Person_237,Group_1,Item_1,Threshold_2,1.0
212,Person_238,Group_2,Item_1,Threshold_2,1.0
213,Person_240,Group_1,Item_1,Threshold_2,0.0
214,Person_242,Group_2,Item_1,Threshold_2,0.0
215,Person_245,Group_1,Item_1,Threshold_2,1.0
216,Person_246,Group_2,Item_1,Threshold_2,0.0
217,Person_248,Group_1,Item_1,Threshold_2,0.0
218,Person_249,Group_1,Item_1,Threshold_2,1.0
219,Person_250,Group_1,Item_1,Threshold_2,1.0
220,Person_251,Group_2,Item_1,Threshold_2,0.0
221,Person_252,Group_1,Item_1,Threshold_2,1.0
222,Person_253,Group_2,Item_1,Threshold_2,0.0
223,Person_255,Group_2,Item_1,Threshold_2,0.0
224,Person_259,Group_2,Item_1,Threshold_2,1.0
225,Person_260,Group_2,Item_1,Threshold_2,0.0
226,Person_265,Group_1,Item_1,Threshold_2,1.0
227,Person_268,Group_2,Item_1,Threshold_2,1.0
228,Person_269,Group_2,Item_1,Threshold_2,1.0
229,Person_272,Group_1,Item_1,Threshold_2,1.0
230,Person_273,Group_1,Item_1,Threshold_2,0.0
231,Person_275,Group_1,Item_1,Threshold_2,1.0
232,Person_279,Group_2,Item_1,Threshold_2,0.0
233,Person_284,Group_1,Item_1,Threshold_2,1.0
234,Person_285,Group_2,Item_1,Threshold_2,0.0
235,Person_287,Group_1,Item_1,Threshold_2,1.0
236,Person_289,Group_2,Item_1,Threshold_2,0.0
237,Person_293,Group_1,Item_1,Threshold_2,0.0
238,Person_294,Group_2,Item_1,Threshold_2,1.0
239,Person_295,Group_1,Item_1,Threshold_2,1.0
240,Person_297,Group_1,Item_1,Threshold_2,0.0
241,Person_299,Group_1,Item_1,Threshold_2,1.0
242,Person_300,Group_2,Item_1,Threshold_2,1.0
243,Person_301,Group_2,Item_1,Threshold_2,1.0
244,Person_302,Group_1,Item_1,Threshold_2,1.0
245,Person_303,Group_1,Item_1,Threshold_2,1.0
246,Person_304,Group_2,Item_1,Threshold_2,0.0
247,Person_305,Group_2,Item_1,Threshold_2,0.0
248,Person_307,Group_1,Item_1,Threshold_2,0.0
249,Person_308,Group_2,Item_1,Threshold_2,0.0
250,Person_309,Group_2,Item_1,Threshold_2,1.0
251,Person_310,Group_2,Item_1,Threshold_2,0.0
252,Person_311,Group_1,Item_1,Threshold_2,0.0
253,Person_314,Group_1,Item_1,Threshold_2,1.0
254,Person_315,Group_2,Item_1,Threshold_2,0.0
255,Person_316,Group_1,Item_1,Threshold_2,1.0
256,Person_319,Group_2,Item_1,Threshold_2,1.0
257,Person_321,Group_2,Item_1,Threshold_2,0.0
258,Person_322,Group_2,Item_1,Threshold_2,1.0
259,Person_326,Group_2,Item_1,Threshold_2,1.0
260,Person_329,Group_2,Item_1,Threshold_2,0.0
261,Person_331,Group_1,Item_1,Threshold_2,1.0
262,Person_332,Group_2,Item_1,Threshold_2,1.0
263,Person_335,Group_2,Item_1,Threshold_2,0.0
264,Person_336,Group_2,Item_1,Threshold_2,0.0
265,Person_345,Group_1,Item_1,Threshold_2,0.0
266,Person_346,Group_1,Item_1,Threshold_2,0.0
267,Person_348,Group_1,Item_1,Threshold_2,0.0
268,Person_352,Group_2,Item_1,Threshold_2,1.0
