,Person,Group,Item,Threshold,Response
0,Person_2,Group_1,Item_1,Threshold_1,0.0
1,Person_3,Group_2,Item_1,Threshold_1,1.0
2,Person_4,Group_1,Item_1,Threshold_1,0.0
3,Person_5,Group_1,Item_1,Threshold_1,0.0
4,Person_6,Group_1,Item_1,Threshold_1,1.0
5,Person_9,Group_1,Item_1,Threshold_1,0.0
6,Person_12,Group_1,Item_1,Threshold_1,0.0
7,Person_16,Group_1,Item_1,Threshold_1,1.0
8,Person_20,Group_2,Item_1,Threshold_1,1.0
9,Person_21,Group_2,Item_1,Threshold_1,1.0
10,Person_22,Group_1,Item_1,Threshold_1,0.0
11,Person_24,Group_1,Item_1,Threshold_1,1.0
12,Person_25,Group_2,Item_1,Threshold_1,0.0
13,Person_27,Group_1,Item_1,Threshold_1,1.0
14,Person_28,Group_1,Item_1,Threshold_1,0.0
15,Person_29,Group_1,Item_1,Threshold_1,0.0
16,Person_33,Group_2,Item_1,Threshold_1,0.0
17,Person_34,Group_2,Item_1,Threshold_1,0.0
18,Person_36,Group_1,Item_1,Threshold_1,0.0
19,Person_37,Group_2,Item_1,Threshold_1,0.0
20,Person_40,Group_2,Item_1,Threshold_1,0.0
21,Person_41,Group_2,Item_1,Threshold_1,1.0
22,Person_43,Group_2,Item_1,Threshold_1,0.0
23,Person_46,Group_1,Item_1,Threshold_1,0.0
24,Person_47,Group_1,Item_1,Threshold_1,0.0
25,Person_48,Group_2,Item_1,Threshold_1,0.0
26,Person_51,Group_2,Item_1,Threshold_1,0.0
27,Person_52,Group_1,Item_1,Threshold_1,1.0
28,Person_54,Group_1,Item_1,Threshold_1,0.0
29,Person_55,Group_2,Item_1,Threshold_1,0.0
30,Person_56,Group_2,Item_1,Threshold_1,1.0
31,Person_57,Group_2,Item_1,Threshold_1,1.0
32,Person_58,Group_2,Item_1,Threshold_1,0.0
33,Person_60,Group_2,Item_1,Threshold_1,0.0
34,Person_63,Group_2,Item_1,Threshold_1,1.0
35,Person_65,Group_2,Item_1,Threshold_1,0.0
36,Person_66,Group_1,Item_1,Threshold_1,0.0
37,Person_68,Group_1,Item_1,Threshold_1,0.0
38,Person_69,Group_2,Item_1,Threshold_1,0.0
39,Person_71,Group_1,Item_1,Threshold_1,0.0
40,Person_72,Group_2,Item_1,Threshold_1,0.0
