,Person,Group,Item,Threshold,Response
0,Person_2,Group_2,Item_1,Threshold_1,1.0
1,Person_3,Group_1,Item_1,Threshold_1,1.0
2,Person_10,Group_1,Item_1,Threshold_1,1.0
3,Person_14,Group_2,Item_1,Threshold_1,1.0
4,Person_18,Group_1,Item_1,Threshold_1,1.0
5,Person_24,Group_2,Item_1,Threshold_1,0.0
6,Person_26,Group_1,Item_1,Threshold_1,1.0
7,Person_28,Group_2,Item_1,Threshold_1,0.0
8,Person_30,Group_1,Item_1,Threshold_1,0.0
9,Person_33,Group_2,Item_1,Threshold_1,0.0
10,Person_34,Group_2,Item_1,Threshold_1,1.0
11,Person_43,Group_2,Item_1,Threshold_1,1.0
12,Person_48,Group_2,Item_1,Threshold_1,1.0
13,Person_50,Group_1,Item_1,Threshold_1,0.0
14,Person_53,Group_2,Item_1,Threshold_1,1.0
15,Person_58,Group_1,Item_1,Threshold_1,0.0
16,Person_61,Group_2,Item_1,Threshold_1,1.0
17,Person_65,Group_1,Item_1,Threshold_1,0.0
18,Person_73,Group_2,Item_1,Threshold_1,1.0
19,Person_75,Group_2,Item_1,Threshold_1,1.0
20,Person_78,Group_1,Item_1,Threshold_1,1.0
21,Person_82,Group_1,Item_1,Threshold_1,1.0
22,Person_85,Group_1,Item_1,Threshold_1,1.0
23,Person_91,Group_2,Item_1,Threshold_1,1.0
24,Person_110,Group_1,Item_1,Threshold_1,1.0
25,Person_111,Group_1,Item_1,Threshold_1,1.0
26,Person_112,Group_2,Item_1,Threshold_1,1.0
27,Person_113,Group_2,Item_1,Threshold_1,0.0
28,Person_114,Group_1,Item_1,Threshold_1,1.0
29,Person_115,Group_2,Item_1,Threshold_1,1.0
30,Person_122,Group_2,Item_1,Threshold_1,1.0
31,Person_123,Group_1,Item_1,Threshold_1,1.0
32,Person_124,Group_2,Item_1,Threshold_1,0.0
33,Person_125,Group_1,Item_1,Threshold_1,1.0
34,Person_127,Group_1,Item_1,Threshold_1,1.0
35,Person_128,Group_2,Item_1,Threshold_1,0.0
36,Person_129,Group_2,Item_1,Threshold_1,1.0
37,Person_131,Group_2,Item_1,Threshold_1,0.0
38,Person_138,Group_1,Item_1,Threshold_1,0.0
39,Person_139,Group_1,Item_1,Threshold_1,0.0
40,Person_140,Group_1,Item_1,Threshold_1,1.0
41,Person_142,Group_1,Item_1,Threshold_1,1.0
42,Person_148,Group_1,Item_1,Threshold_1,1.0
43,Person_149,Group_2,Item_1,Threshold_1,1.0
44,Person_155,Group_1,Item_1,Threshold_1,1.0
45,Person_159,Group_2,Item_1,Threshold_1,0.0
46,Person_165,Group_2,Item_1,Threshold_1,0.0
47,Person_168,Group_1,Item_1,Threshold_1,1.0
48,Person_169,Group_1,Item_1,Threshold_1,1.0
49,Person_171,Group_1,Item_1,Threshold_1,0.0
50,Person_172,Group_1,Item_1,Threshold_1,1.0
51,Person_175,Group_1,Item_1,Threshold_1,1.0
52,Person_179,Group_2,Item_1,Threshold_1,0.0
53,Person_182,Group_1,Item_1,Threshold_1,0.0
54,Person_183,Group_2,Item_1,Threshold_1,0.0
55,Person_192,Group_1,Item_1,Threshold_1,0.0
56,Person_194,Group_1,Item_1,Threshold_1,1.0
57,Person_195,Group_1,Item_1,Threshold_1,1.0
58,Person_198,Group_2,Item_1,Threshold_1,1.0
59,Person_201,Group_2,Item_1,Threshold_1,1.0
60,Person_205,Group_2,Item_1,Threshold_1,1.0
61,Person_206,Group_2,Item_1,Threshold_1,0.0
62,Person_228,Group_1,Item_1,Threshold_1,1.0
63,Person_233,Group_2,Item_1,Threshold_1,1.0
64,Person_241,Group_2,Item_1,Threshold_1,0.0
65,Person_242,Group_1,Item_1,Threshold_1,0.0
66,Person_254,Group_1,Item_1,Threshold_1,0.0
67,Person_258,Group_1,Item_1,Threshold_1,1.0
68,Person_264,Group_2,Item_1,Threshold_1,1.0
69,Person_267,Group_2,Item_1,Threshold_1,0.0
70,Person_270,Group_2,Item_1,Threshold_1,1.0
71,Person_272,Group_2,Item_1,Threshold_1,1.0
72,Person_278,Group_2,Item_1,Threshold_1,1.0
73,Person_279,Group_2,Item_1,Threshold_1,1.0
74,Person_285,Group_1,Item_1,Threshold_1,1.0
75,Person_292,Group_2,Item_1,Threshold_1,0.0
76,Person_303,Group_2,Item_1,Threshold_1,1.0
77,Person_304,Group_2,Item_1,Threshold_1,0.0
78,Person_309,Group_1,Item_1,Threshold_1,1.0
79,Person_311,Group_2,Item_1,Threshold_1,1.0
80,Person_313,Group_2,Item_1,Threshold_1,0.0
81,Person_317,Group_1,Item_1,Threshold_1,1.0
82,Person_322,Group_2,Item_1,Threshold_1,1.0
83,Person_331,Group_2,Item_1,Threshold_1,1.0
84,Person_332,Group_1,Item_1,Threshold_1,1.0
85,Person_333,Group_1,Item_1,Threshold_1,0.0
86,Person_339,Group_2,Item_1,Threshold_1,1.0
87,Person_340,Group_2,Item_1,Threshold_1,0.0
88,Person_342,Group_1,Item_1,Threshold_1,1.0
89,Person_350,Group_1,Item_1,Threshold_1,1.0
90,Person_354,Group_2,Item_1,Threshold_1,1.0
91,Person_356,Group_2,Item_1,Threshold_1,0.0
92,Person_357,Group_1,Item_1,Threshold_1,1.0
93,Person_358,Group_1,Item_1,Threshold_1,1.0
94,Person_359,Group_2,Item_1,Threshold_1,1.0
95,Person_367,Group_1,Item_1,Threshold_1,1.0
96,Person_371,Group_1,Item_1,Threshold_1,1.0
97,Person_373,Group_1,Item_1,Threshold_1,0.0
98,Person_375,Group_2,Item_1,Threshold_1,1.0
99,Person_379,Group_2,Item_1,Threshold_1,1.0
