,Person,Group,Item,Threshold,Response
0,Person_12,Group_2,Item_1,Threshold_1,1.0
1,Person_18,Group_2,Item_1,Threshold_1,0.0
2,Person_34,Group_2,Item_1,Threshold_1,1.0
3,Person_54,Group_1,Item_1,Threshold_1,1.0
4,Person_57,Group_1,Item_1,Threshold_1,0.0
5,Person_85,Group_1,Item_1,Threshold_1,0.0
6,Person_91,Group_1,Item_1,Threshold_1,1.0
7,Person_97,Group_1,Item_1,Threshold_1,1.0
8,Person_98,Group_2,Item_1,Threshold_1,0.0
9,Person_109,Group_2,Item_1,Threshold_1,1.0
10,Person_129,Group_2,Item_1,Threshold_1,1.0
11,Person_130,Group_2,Item_1,Threshold_1,1.0
12,Person_133,Group_1,Item_1,Threshold_1,0.0
13,Person_134,Group_1,Item_1,Threshold_1,0.0
14,Person_137,Group_1,Item_1,Threshold_1,1.0
15,Person_138,Group_1,Item_1,Threshold_1,1.0
16,Person_149,Group_1,Item_1,Threshold_1,1.0
17,Person_153,Group_2,Item_1,Threshold_1,1.0
18,Person_164,Group_1,Item_1,Threshold_1,0.0
19,Person_169,Group_1,Item_1,Threshold_1,0.0
20,Person_180,Group_1,Item_1,Threshold_1,0.0
21,Person_188,Group_2,Item_1,Threshold_1,1.0
22,Person_197,Group_2,Item_1,Threshold_1,0.0
23,Person_204,Group_2,Item_1,Threshold_1,1.0
24,Person_206,Group_1,Item_1,Threshold_1,1.0
25,Person_216,Group_1,Item_1,Threshold_1,0.0
26,Person_225,Group_2,Item_1,Threshold_1,1.0
27,Person_226,Group_2,Item_1,Threshold_1,1.0
28,Person_236,Group_1,Item_1,Threshold_1,0.0
29,Person_238,Group_1,Item_1,Threshold_1,1.0
30,Person_240,Group_1,Item_1,Threshold_1,0.0
31,Person_247,Group_1,Item_1,Threshold_1,1.0
32,Person_250,Group_1,Item_1,Threshold_1,1.0
33,Person_253,Group_2,Item_1,Threshold_1,0.0
34,Person_254,Group_2,Item_1,Threshold_1,1.0
35,Person_261,Group_1,Item_1,Threshold_1,1.0
36,Person_269,Group_2,Item_1,Threshold_1,1.0
37,Person_271,Group_2,Item_1,Threshold_1,0.0
38,Person_287,Group_1,Item_1,Threshold_1,1.0
39,Person_289,Group_2,Item_1,Threshold_1,0.0
40,Person_291,Group_2,Item_1,Threshold_1,0.0
41,Person_297,Group_2,Item_1,Threshold_1,0.0
42,Person_298,Group_1,Item_1,Threshold_1,1.0
43,Person_305,Group_1,Item_1,Threshold_1,0.0
44,Person_320,Group_1,Item_1,Threshold_1,1.0
45,Person_322,Group_1,Item_1,Threshold_1,1.0
46,Person_326,Group_2,Item_1,Threshold_1,1.0
47,Person_330,Group_1,Item_1,Threshold_1,1.0
48,Person_333,Group_2,Item_1,Threshold_1,0.0
49,Person_347,Group_2,Item_1,Threshold_1,1.0
50,Person_351,Group_2,Item_1,Threshold_1,0.0
51,Person_353,Group_1,Item_1,Threshold_1,0.0
52,Person_361,Group_1,Item_1,Threshold_1,1.0
53,Person_362,Group_1,Item_1,Threshold_1,0.0
54,Person_378,Group_2,Item_1,Threshold_1,0.0
55,Person_381,Group_1,Item_1,Threshold_1,0.0
56,Person_382,Group_2,Item_1,Threshold_1,1.0
57,Person_383,Group_2,Item_1,Threshold_1,1.0
58,Person_393,Group_1,Item_1,Threshold_1,0.0
59,Person_394,Group_1,Item_1,Threshold_1,1.0
60,Person_400,Group_1,Item_1,Threshold_1,0.0
61,Person_411,Group_1,Item_1,Threshold_1,1.0
62,Person_413,Group_1,Item_1,Threshold_1,0.0
63,Person_424,Group_1,Item_1,Threshold_1,1.0
64,Person_437,Group_1,Item_1,Threshold_1,1.0
65,Person_447,Group_1,Item_1,Threshold_1,1.0
66,Person_455,Group_2,Item_1,Threshold_1,1.0
67,Person_457,Group_1,Item_1,Threshold_1,0.0
68,Person_460,Group_1,Item_1,Threshold_1,0.0
69,Person_461,Group_2,Item_1,Threshold_1,0.0
70,Person_470,Group_2,Item_1,Threshold_1,0.0
71,Person_476,Group_2,Item_1,Threshold_1,0.0
72,Person_479,Group_1,Item_1,Threshold_1,1.0
73,Person_493,Group_1,Item_1,Threshold_1,0.0
74,Person_494,Group_2,Item_1,Threshold_1,1.0
75,Person_499,Group_1,Item_1,Threshold_1,0.0
76,Person_504,Group_1,Item_1,Threshold_1,0.0
77,Person_509,Group_1,Item_1,Threshold_1,0.0
78,Person_511,Group_2,Item_1,Threshold_1,0.0
79,Person_517,Group_1,Item_1,Threshold_1,0.0
80,Person_524,Group_1,Item_1,Threshold_1,1.0
81,Person_531,Group_2,Item_1,Threshold_1,1.0
82,Person_532,Group_1,Item_1,Threshold_1,0.0
83,Person_537,Group_2,Item_1,Threshold_1,0.0
84,Person_538,Group_2,Item_1,Threshold_1,0.0
85,Person_543,Group_1,Item_1,Threshold_1,1.0
86,Person_551,Group_2,Item_1,Threshold_1,1.0
87,Person_553,Group_2,Item_1,Threshold_1,0.0
88,Person_558,Group_2,Item_1,Threshold_1,1.0
89,Person_562,Group_2,Item_1,Threshold_1,0.0
90,Person_563,Group_1,Item_1,Threshold_1,0.0
91,Person_568,Group_1,Item_1,Threshold_1,1.0
92,Person_576,Group_2,Item_1,Threshold_1,1.0
93,Person_579,Group_2,Item_1,Threshold_1,1.0
94,Person_4,Group_2,Item_1,Threshold_2,1.0
95,Person_10,Group_1,Item_1,Threshold_2,1.0
96,Person_12,Group_2,Item_1,Threshold_2,0.0
97,Person_26,Group_2,Item_1,Threshold_2,1.0
98,Person_33,Group_2,Item_1,Threshold_2,1.0
99,Person_34,Group_1,Item_1,Threshold_2,0.0
100,Person_50,Group_2,Item_1,Threshold_2,1.0
101,Person_54,Group_2,Item_1,Threshold_2,0.0
102,Person_68,Group_1,Item_1,Threshold_2,1.0
103,Person_90,Group_2,Item_1,Threshold_2,1.0
104,Person_91,Group_2,Item_1,Threshold_2,0.0
105,Person_97,Group_2,Item_1,Threshold_2,0.0
106,Person_109,Group_2,Item_1,Threshold_2,0.0
107,Person_116,Group_2,Item_1,Threshold_2,1.0
108,Person_126,Group_1,Item_1,Threshold_2,1.0
109,Person_129,Group_1,Item_1,Threshold_2,0.0
110,Person_130,Group_2,Item_1,Threshold_2,0.0
111,Person_135,Group_1,Item_1,Threshold_2,1.0
112,Person_136,Group_2,Item_1,Threshold_2,1.0
113,Person_137,Group_2,Item_1,Threshold_2,0.0
114,Person_138,Group_1,Item_1,Threshold_2,0.0
115,Person_149,Group_2,Item_1,Threshold_2,0.0
116,Person_153,Group_2,Item_1,Threshold_2,0.0
117,Person_156,Group_1,Item_1,Threshold_2,1.0
118,Person_159,Group_2,Item_1,Threshold_2,1.0
119,Person_176,Group_2,Item_1,Threshold_2,1.0
120,Person_188,Group_2,Item_1,Threshold_2,0.0
121,Person_189,Group_1,Item_1,Threshold_2,1.0
122,Person_198,Group_1,Item_1,Threshold_2,1.0
123,Person_203,Group_1,Item_1,Threshold_2,1.0
124,Person_204,Group_1,Item_1,Threshold_2,0.0
125,Person_206,Group_1,Item_1,Threshold_2,0.0
126,Person_211,Group_2,Item_1,Threshold_2,1.0
127,Person_217,Group_2,Item_1,Threshold_2,1.0
128,Person_225,Group_1,Item_1,Threshold_2,0.0
129,Person_226,Group_2,Item_1,Threshold_2,0.0
130,Person_232,Group_2,Item_1,Threshold_2,1.0
131,Person_238,Group_2,Item_1,Threshold_2,0.0
132,Person_247,Group_2,Item_1,Threshold_2,0.0
133,Person_250,Group_1,Item_1,Threshold_2,0.0
134,Person_254,Group_2,Item_1,Threshold_2,0.0
135,Person_259,Group_1,Item_1,Threshold_2,1.0
136,Person_261,Group_2,Item_1,Threshold_2,0.0
137,Person_266,Group_2,Item_1,Threshold_2,1.0
138,Person_269,Group_2,Item_1,Threshold_2,0.0
139,Person_283,Group_1,Item_1,Threshold_2,1.0
140,Person_287,Group_2,Item_1,Threshold_2,0.0
141,Person_290,Group_2,Item_1,Threshold_2,1.0
142,Person_298,Group_1,Item_1,Threshold_2,0.0
143,Person_303,Group_2,Item_1,Threshold_2,1.0
144,Person_315,Group_2,Item_1,Threshold_2,1.0
145,Person_320,Group_1,Item_1,Threshold_2,0.0
146,Person_322,Group_1,Item_1,Threshold_2,0.0
147,Person_326,Group_1,Item_1,Threshold_2,0.0
148,Person_330,Group_2,Item_1,Threshold_2,0.0
149,Person_332,Group_1,Item_1,Threshold_2,1.0
150,Person_342,Group_1,Item_1,Threshold_2,1.0
151,Person_347,Group_2,Item_1,Threshold_2,0.0
152,Person_361,Group_2,Item_1,Threshold_2,0.0
153,Person_370,Group_1,Item_1,Threshold_2,1.0
154,Person_382,Group_2,Item_1,Threshold_2,0.0
155,Person_383,Group_1,Item_1,Threshold_2,0.0
156,Person_388,Group_2,Item_1,Threshold_2,1.0
157,Person_394,Group_1,Item_1,Threshold_2,0.0
