,Person,Group,Item,Threshold,Response
0,Person_3,Group_2,Item_1,Threshold_1,0.0
1,Person_6,Group_2,Item_1,Threshold_1,1.0
2,Person_12,Group_1,Item_1,Threshold_1,1.0
3,Person_23,Group_2,Item_1,Threshold_1,1.0
4,Person_24,Group_2,Item_1,Threshold_1,0.0
5,Person_29,Group_1,Item_1,Threshold_1,0.0
6,Person_34,Group_2,Item_1,Threshold_1,0.0
7,Person_40,Group_2,Item_1,Threshold_1,1.0
8,Person_47,Group_2,Item_1,Threshold_1,0.0
9,Person_50,Group_2,Item_1,Threshold_1,0.0
10,Person_51,Group_1,Item_1,Threshold_1,1.0
11,Person_58,Group_2,Item_1,Threshold_1,0.0
12,Person_61,Group_1,Item_1,Threshold_1,0.0
13,Person_62,Group_2,Item_1,Threshold_1,0.0
14,Person_69,Group_2,Item_1,Threshold_1,0.0
15,Person_72,Group_1,Item_1,Threshold_1,0.0
16,Person_80,Group_2,Item_1,Threshold_1,0.0
17,Person_91,Group_1,Item_1,Threshold_1,0.0
18,Person_96,Group_2,Item_1,Threshold_1,0.0
19,Person_97,Group_2,Item_1,Threshold_1,0.0
20,Person_102,Group_2,Item_1,Threshold_1,0.0
21,Person_103,Group_2,Item_1,Threshold_1,0.0
22,Person_105,Group_1,Item_1,Threshold_1,0.0
23,Person_107,Group_1,Item_1,Threshold_1,0.0
24,Person_108,Group_2,Item_1,Threshold_1,0.0
25,Person_114,Group_1,Item_1,Threshold_1,0.0
26,Person_121,Group_2,Item_1,Threshold_1,0.0
27,Person_133,Group_2,Item_1,Threshold_1,1.0
28,Person_134,Group_1,Item_1,Threshold_1,0.0
29,Person_135,Group_1,Item_1,Threshold_1,0.0
30,Person_138,Group_2,Item_1,Threshold_1,0.0
31,Person_141,Group_1,Item_1,Threshold_1,0.0
32,Person_147,Group_1,Item_1,Threshold_1,0.0
33,Person_148,Group_1,Item_1,Threshold_1,0.0
34,Person_159,Group_2,Item_1,Threshold_1,0.0
35,Person_162,Group_2,Item_1,Threshold_1,1.0
36,Person_166,Group_2,Item_1,Threshold_1,1.0
37,Person_169,Group_2,Item_1,Threshold_1,1.0
38,Person_176,Group_1,Item_1,Threshold_1,0.0
39,Person_179,Group_1,Item_1,Threshold_1,1.0
40,Person_181,Group_1,Item_1,Threshold_1,0.0
41,Person_185,Group_2,Item_1,Threshold_1,1.0
42,Person_186,Group_2,Item_1,Threshold_1,1.0
43,Person_191,Group_2,Item_1,Threshold_1,0.0
44,Person_198,Group_2,Item_1,Threshold_1,1.0
45,Person_199,Group_2,Item_1,Threshold_1,1.0
46,Person_200,Group_1,Item_1,Threshold_1,0.0
47,Person_202,Group_1,Item_1,Threshold_1,0.0
48,Person_6,Group_1,Item_1,Threshold_2,0.0
49,Person_8,Group_2,Item_1,Threshold_2,1.0
50,Person_12,Group_2,Item_1,Threshold_2,0.0
51,Person_17,Group_2,Item_1,Threshold_2,1.0
52,Person_23,Group_1,Item_1,Threshold_2,0.0
53,Person_40,Group_2,Item_1,Threshold_2,0.0
54,Person_51,Group_1,Item_1,Threshold_2,0.0
55,Person_60,Group_1,Item_1,Threshold_2,1.0
56,Person_71,Group_1,Item_1,Threshold_2,1.0
57,Person_75,Group_2,Item_1,Threshold_2,1.0
58,Person_76,Group_2,Item_1,Threshold_2,1.0
59,Person_82,Group_2,Item_1,Threshold_2,1.0
60,Person_85,Group_1,Item_1,Threshold_2,1.0
61,Person_87,Group_2,Item_1,Threshold_2,1.0
62,Person_90,Group_1,Item_1,Threshold_2,1.0
63,Person_95,Group_1,Item_1,Threshold_2,1.0
64,Person_129,Group_1,Item_1,Threshold_2,1.0
