,Person,Group,Item,Threshold,Response
0,Person_1,Group_1,Item_1,Threshold_1,0.0
1,Person_2,Group_1,Item_1,Threshold_1,1.0
2,Person_5,Group_1,Item_1,Threshold_1,1.0
3,Person_7,Group_1,Item_1,Threshold_1,0.0
4,Person_13,Group_2,Item_1,Threshold_1,0.0
5,Person_19,Group_2,Item_1,Threshold_1,1.0
6,Person_24,Group_2,Item_1,Threshold_1,1.0
7,Person_25,Group_2,Item_1,Threshold_1,1.0
8,Person_29,Group_1,Item_1,Threshold_1,1.0
9,Person_31,Group_2,Item_1,Threshold_1,1.0
10,Person_34,Group_1,Item_1,Threshold_1,1.0
11,Person_42,Group_2,Item_1,Threshold_1,1.0
12,Person_48,Group_2,Item_1,Threshold_1,0.0
13,Person_50,Group_1,Item_1,Threshold_1,0.0
14,Person_51,Group_1,Item_1,Threshold_1,0.0
15,Person_52,Group_2,Item_1,Threshold_1,1.0
16,Person_53,Group_2,Item_1,Threshold_1,1.0
17,Person_56,Group_2,Item_1,Threshold_1,1.0
18,Person_66,Group_1,Item_1,Threshold_1,1.0
19,Person_69,Group_1,Item_1,Threshold_1,0.0
20,Person_70,Group_2,Item_1,Threshold_1,1.0
21,Person_78,Group_2,Item_1,Threshold_1,1.0
22,Person_80,Group_2,Item_1,Threshold_1,0.0
23,Person_81,Group_1,Item_1,Threshold_1,1.0
24,Person_85,Group_1,Item_1,Threshold_1,0.0
25,Person_87,Group_2,Item_1,Threshold_1,1.0
26,Person_93,Group_1,Item_1,Threshold_1,1.0
27,Person_95,Group_2,Item_1,Threshold_1,1.0
28,Person_97,Group_1,Item_1,Threshold_1,1.0
29,Person_99,Group_2,Item_1,Threshold_1,1.0
30,Person_100,Group_1,Item_1,Threshold_1,0.0
31,Person_101,Group_1,Item_1,Threshold_1,0.0
32,Person_103,Group_1,Item_1,Threshold_1,0.0
33,Person_105,Group_2,Item_1,Threshold_1,1.0
34,Person_109,Group_1,Item_1,Threshold_1,1.0
35,Person_112,Group_2,Item_1,Threshold_1,1.0
36,Person_113,Group_1,Item_1,Threshold_1,1.0
37,Person_114,Group_1,Item_1,Threshold_1,1.0
38,Person_115,Group_2,Item_1,Threshold_1,0.0
39,Person_118,Group_2,Item_1,Threshold_1,1.0
40,Person_120,Group_2,Item_1,Threshold_1,1.0
41,Person_121,Group_2,Item_1,Threshold_1,1.0
42,Person_127,Group_2,Item_1,Threshold_1,1.0
43,Person_130,Group_1,Item_1,Threshold_1,0.0
44,Person_132,Group_1,Item_1,Threshold_1,1.0
45,Person_2,Group_2,Item_1,Threshold_2,0.0
46,Person_5,Group_2,Item_1,Threshold_2,0.0
47,Person_12,Group_1,Item_1,Threshold_2,1.0
48,Person_19,Group_2,Item_1,Threshold_2,0.0
49,Person_20,Group_2,Item_1,Threshold_2,1.0
50,Person_24,Group_1,Item_1,Threshold_2,0.0
51,Person_25,Group_2,Item_1,Threshold_2,0.0
52,Person_29,Group_2,Item_1,Threshold_2,0.0
53,Person_31,Group_1,Item_1,Threshold_2,0.0
54,Person_34,Group_1,Item_1,Threshold_2,0.0
55,Person_35,Group_1,Item_1,Threshold_2,1.0
56,Person_36,Group_2,Item_1,Threshold_2,1.0
57,Person_42,Group_2,Item_1,Threshold_2,0.0
58,Person_52,Group_2,Item_1,Threshold_2,0.0
59,Person_53,Group_2,Item_1,Threshold_2,0.0
60,Person_56,Group_1,Item_1,Threshold_2,0.0
61,Person_59,Group_2,Item_1,Threshold_2,1.0
62,Person_62,Group_2,Item_1,Threshold_2,1.0
63,Person_66,Group_2,Item_1,Threshold_2,0.0
64,Person_68,Group_2,Item_1,Threshold_2,1.0
65,Person_70,Group_2,Item_1,Threshold_2,0.0
66,Person_71,Group_2,Item_1,Threshold_2,1.0
67,Person_78,Group_1,Item_1,Threshold_2,0.0
68,Person_81,Group_2,Item_1,Threshold_2,0.0
69,Person_87,Group_2,Item_1,Threshold_2,0.0
70,Person_93,Group_2,Item_1,Threshold_2,0.0
71,Person_95,Group_1,Item_1,Threshold_2,0.0
72,Person_97,Group_2,Item_1,Threshold_2,0.0
73,Person_98,Group_1,Item_1,Threshold_2,1.0
74,Person_99,Group_2,Item_1,Threshold_2,0.0
75,Person_105,Group_1,Item_1,Threshold_2,0.0
76,Person_108,Group_2,Item_1,Threshold_2,1.0
77,Person_109,Group_2,Item_1,Threshold_2,0.0
78,Person_110,Group_1,Item_1,Threshold_2,1.0
79,Person_112,Group_2,Item_1,Threshold_2,0.0
80,Person_113,Group_1,Item_1,Threshold_2,0.0
81,Person_114,Group_1,Item_1,Threshold_2,0.0
82,Person_118,Group_2,Item_1,Threshold_2,0.0
83,Person_120,Group_2,Item_1,Threshold_2,0.0
84,Person_121,Group_1,Item_1,Threshold_2,0.0
85,Person_122,Group_2,Item_1,Threshold_2,1.0
86,Person_127,Group_1,Item_1,Threshold_2,0.0
87,Person_128,Group_2,Item_1,Threshold_2,1.0
88,Person_132,Group_2,Item_1,Threshold_2,0.0
89,Person_8,Group_1,Item_1,Threshold_3,1.0
90,Person_10,Group_1,Item_1,Threshold_3,1.0
91,Person_11,Group_1,Item_1,Threshold_3,1.0
92,Person_12,Group_1,Item_1,Threshold_3,0.0
93,Person_16,Group_2,Item_1,Threshold_3,1.0
94,Person_20,Group_1,Item_1,Threshold_3,0.0
95,Person_28,Group_2,Item_1,Threshold_3,1.0
96,Person_30,Group_1,Item_1,Threshold_3,1.0
97,Person_35,Group_1,Item_1,Threshold_3,0.0
98,Person_36,Group_2,Item_1,Threshold_3,0.0
99,Person_38,Group_2,Item_1,Threshold_3,1.0
100,Person_46,Group_2,Item_1,Threshold_3,1.0
101,Person_47,Group_1,Item_1,Threshold_3,1.0
102,Person_49,Group_1,Item_1,Threshold_3,1.0
103,Person_54,Group_2,Item_1,Threshold_3,1.0
104,Person_57,Group_2,Item_1,Threshold_3,1.0
105,Person_59,Group_2,Item_1,Threshold_3,0.0
106,Person_62,Group_1,Item_1,Threshold_3,0.0
107,Person_64,Group_1,Item_1,Threshold_3,1.0
108,Person_65,Group_2,Item_1,Threshold_3,1.0
109,Person_67,Group_1,Item_1,Threshold_3,1.0
110,Person_68,Group_1,Item_1,Threshold_3,0.0
111,Person_71,Group_1,Item_1,Threshold_3,0.0
112,Person_83,Group_1,Item_1,Threshold_3,1.0
113,Person_86,Group_1,Item_1,Threshold_3,1.0
114,Person_90,Group_2,Item_1,Threshold_3,1.0
115,Person_92,Group_1,Item_1,Threshold_3,1.0
116,Person_98,Group_1,Item_1,Threshold_3,0.0
117,Person_106,Group_2,Item_1,Threshold_3,1.0
118,Person_108,Group_2,Item_1,Threshold_3,0.0
119,Person_110,Group_1,Item_1,Threshold_3,0.0
120,Person_117,Group_2,Item_1,Threshold_3,1.0
121,Person_122,Group_1,Item_1,Threshold_3,0.0
122,Person_128,Group_1,Item_1,Threshold_3,0.0
123,Person_131,Group_2,Item_1,Threshold_3,1.0
124,Person_133,Group_2,Item_1,Threshold_3,1.0
125,Person_8,Group_2,Item_1,Threshold_4,0.0
126,Person_10,Group_2,Item_1,Threshold_4,0.0
127,Person_11,Group_2,Item_1,Threshold_4,0.0
128,Person_14,Group_2,Item_1,Threshold_4,1.0
129,Person_16,Group_1,Item_1,Threshold_4,0.0
130,Person_18,Group_1,Item_1,Threshold_4,1.0
131,Person_26,Group_2,Item_1,Threshold_4,1.0
132,Person_28,Group_1,Item_1,Threshold_4,0.0
133,Person_30,Group_2,Item_1,Threshold_4,0.0
134,Person_38,Group_2,Item_1,Threshold_4,0.0
135,Person_41,Group_2,Item_1,Threshold_4,1.0
136,Person_45,Group_1,Item_1,Threshold_4,1.0
137,Person_46,Group_2,Item_1,Threshold_4,0.0
138,Person_47,Group_2,Item_1,Threshold_4,0.0
139,Person_49,Group_2,Item_1,Threshold_4,0.0
140,Person_54,Group_2,Item_1,Threshold_4,0.0
141,Person_57,Group_2,Item_1,Threshold_4,0.0
142,Person_61,Group_1,Item_1,Threshold_4,1.0
143,Person_64,Group_1,Item_1,Threshold_4,0.0
144,Person_65,Group_2,Item_1,Threshold_4,0.0
145,Person_67,Group_1,Item_1,Threshold_4,0.0
146,Person_73,Group_1,Item_1,Threshold_4,1.0
147,Person_76,Group_2,Item_1,Threshold_4,1.0
