,Person,Group,Item,Threshold,Response
0,Person_2,Group_1,Item_1,Threshold_1,1.0
1,Person_6,Group_1,Item_1,Threshold_1,1.0
2,Person_11,Group_2,Item_1,Threshold_1,1.0
3,Person_14,Group_1,Item_1,Threshold_1,1.0
4,Person_17,Group_1,Item_1,Threshold_1,1.0
5,Person_19,Group_1,Item_1,Threshold_1,1.0
6,Person_21,Group_2,Item_1,Threshold_1,1.0
7,Person_22,Group_2,Item_1,Threshold_1,1.0
8,Person_23,Group_2,Item_1,Threshold_1,1.0
9,Person_24,Group_1,Item_1,Threshold_1,1.0
10,Person_27,Group_2,Item_1,Threshold_1,1.0
11,Person_30,Group_2,Item_1,Threshold_1,1.0
12,Person_34,Group_2,Item_1,Threshold_1,0.0
13,Person_36,Group_1,Item_1,Threshold_1,0.0
14,Person_38,Group_2,Item_1,Threshold_1,1.0
15,Person_40,Group_1,Item_1,Threshold_1,1.0
16,Person_41,Group_1,Item_1,Threshold_1,1.0
17,Person_44,Group_1,Item_1,Threshold_1,1.0
18,Person_48,Group_2,Item_1,Threshold_1,1.0
19,Person_53,Group_1,Item_1,Threshold_1,1.0
20,Person_56,Group_1,Item_1,Threshold_1,1.0
21,Person_57,Group_1,Item_1,Threshold_1,1.0
22,Person_59,Group_1,Item_1,Threshold_1,1.0
23,Person_60,Group_2,Item_1,Threshold_1,1.0
24,Person_61,Group_1,Item_1,Threshold_1,1.0
25,Person_68,Group_1,Item_1,Threshold_1,0.0
26,Person_69,Group_1,Item_1,Threshold_1,1.0
27,Person_70,Group_2,Item_1,Threshold_1,1.0
28,Person_72,Group_2,Item_1,Threshold_1,0.0
29,Person_73,Group_1,Item_1,Threshold_1,1.0
30,Person_74,Group_1,Item_1,Threshold_1,1.0
31,Person_76,Group_1,Item_1,Threshold_1,1.0
32,Person_77,Group_1,Item_1,Threshold_1,1.0
33,Person_78,Group_1,Item_1,Threshold_1,1.0
34,Person_79,Group_1,Item_1,Threshold_1,1.0
35,Person_85,Group_2,Item_1,Threshold_1,0.0
36,Person_86,Group_2,Item_1,Threshold_1,1.0
37,Person_87,Group_2,Item_1,Threshold_1,1.0
38,Person_88,Group_1,Item_1,Threshold_1,1.0
39,Person_90,Group_2,Item_1,Threshold_1,1.0
40,Person_91,Group_2,Item_1,Threshold_1,1.0
41,Person_94,Group_1,Item_1,Threshold_1,0.0
42,Person_97,Group_2,Item_1,Threshold_1,1.0
43,Person_98,Group_2,Item_1,Threshold_1,1.0
