,Person,Group,Item,Threshold,Response
0,Person_92,Group_1,Item_1,Threshold_1,1.0
1,Person_121,Group_1,Item_1,Threshold_1,1.0
2,Person_175,Group_1,Item_1,Threshold_1,1.0
3,Person_259,Group_2,Item_1,Threshold_1,1.0
4,Person_290,Group_2,Item_1,Threshold_1,1.0
5,Person_11,Group_2,Item_1,Threshold_2,1.0
6,Person_19,Group_2,Item_1,Threshold_2,1.0
7,Person_53,Group_2,Item_1,Threshold_2,1.0
8,Person_63,Group_1,Item_1,Threshold_2,1.0
9,Person_64,Group_2,Item_1,Threshold_2,1.0
10,Person_75,Group_1,Item_1,Threshold_2,1.0
11,Person_83,Group_1,Item_1,Threshold_2,1.0
12,Person_92,Group_1,Item_1,Threshold_2,0.0
13,Person_101,Group_1,Item_1,Threshold_2,1.0
14,Person_121,Group_2,Item_1,Threshold_2,0.0
15,Person_127,Group_2,Item_1,Threshold_2,1.0
16,Person_130,Group_2,Item_1,Threshold_2,1.0
17,Person_134,Group_1,Item_1,Threshold_2,1.0
18,Person_137,Group_2,Item_1,Threshold_2,1.0
19,Person_166,Group_2,Item_1,Threshold_2,1.0
20,Person_167,Group_1,Item_1,Threshold_2,1.0
21,Person_169,Group_2,Item_1,Threshold_2,1.0
22,Person_175,Group_2,Item_1,Threshold_2,0.0
23,Person_177,Group_1,Item_1,Threshold_2,1.0
24,Person_203,Group_1,Item_1,Threshold_2,1.0
25,Person_207,Group_1,Item_1,Threshold_2,1.0
26,Person_217,Group_2,Item_1,Threshold_2,1.0
27,Person_239,Group_2,Item_1,Threshold_2,1.0
28,Person_259,Group_1,Item_1,Threshold_2,0.0
29,Person_272,Group_1,Item_1,Threshold_2,1.0
30,Person_281,Group_2,Item_1,Threshold_2,1.0
31,Person_289,Group_1,Item_1,Threshold_2,1.0
32,Person_290,Group_2,Item_1,Threshold_2,0.0
33,Person_295,Group_2,Item_1,Threshold_2,1.0
34,Person_298,Group_1,Item_1,Threshold_2,1.0
35,Person_309,Group_1,Item_1,Threshold_2,1.0
36,Person_2,Group_1,Item_1,Threshold_3,1.0
37,Person_8,Group_2,Item_1,Threshold_3,1.0
38,Person_9,Group_1,Item_1,Threshold_3,1.0
39,Person_11,Group_2,Item_1,Threshold_3,0.0
40,Person_13,Group_1,Item_1,Threshold_3,1.0
41,Person_16,Group_2,Item_1,Threshold_3,1.0
42,Person_17,Group_2,Item_1,Threshold_3,1.0
43,Person_19,Group_1,Item_1,Threshold_3,0.0
44,Person_20,Group_1,Item_1,Threshold_3,1.0
45,Person_23,Group_1,Item_1,Threshold_3,1.0
46,Person_24,Group_2,Item_1,Threshold_3,1.0
47,Person_25,Group_1,Item_1,Threshold_3,1.0
48,Person_27,Group_1,Item_1,Threshold_3,1.0
49,Person_32,Group_2,Item_1,Threshold_3,1.0
50,Person_34,Group_1,Item_1,Threshold_3,1.0
51,Person_36,Group_2,Item_1,Threshold_3,1.0
52,Person_38,Group_1,Item_1,Threshold_3,1.0
53,Person_40,Group_2,Item_1,Threshold_3,1.0
54,Person_41,Group_1,Item_1,Threshold_3,1.0
55,Person_42,Group_2,Item_1,Threshold_3,1.0
56,Person_43,Group_2,Item_1,Threshold_3,1.0
57,Person_45,Group_1,Item_1,Threshold_3,1.0
58,Person_46,Group_1,Item_1,Threshold_3,1.0
59,Person_50,Group_1,Item_1,Threshold_3,1.0
60,Person_53,Group_1,Item_1,Threshold_3,0.0
61,Person_57,Group_1,Item_1,Threshold_3,1.0
62,Person_59,Group_2,Item_1,Threshold_3,1.0
63,Person_60,Group_1,Item_1,Threshold_3,1.0
64,Person_62,Group_2,Item_1,Threshold_3,1.0
65,Person_63,Group_1,Item_1,Threshold_3,0.0
66,Person_64,Group_1,Item_1,Threshold_3,0.0
67,Person_65,Group_1,Item_1,Threshold_3,1.0
68,Person_67,Group_2,Item_1,Threshold_3,1.0
69,Person_73,Group_1,Item_1,Threshold_3,1.0
70,Person_74,Group_2,Item_1,Threshold_3,1.0
71,Person_75,Group_2,Item_1,Threshold_3,0.0
72,Person_77,Group_2,Item_1,Threshold_3,1.0
73,Person_80,Group_2,Item_1,Threshold_3,1.0
74,Person_81,Group_1,Item_1,Threshold_3,1.0
75,Person_82,Group_1,Item_1,Threshold_3,1.0
76,Person_83,Group_2,Item_1,Threshold_3,0.0
77,Person_84,Group_2,Item_1,Threshold_3,1.0
78,Person_85,Group_1,Item_1,Threshold_3,1.0
79,Person_87,Group_2,Item_1,Threshold_3,1.0
80,Person_98,Group_2,Item_1,Threshold_3,1.0
81,Person_100,Group_2,Item_1,Threshold_3,1.0
82,Person_101,Group_2,Item_1,Threshold_3,0.0
83,Person_102,Group_2,Item_1,Threshold_3,1.0
84,Person_103,Group_1,Item_1,Threshold_3,1.0
85,Person_107,Group_2,Item_1,Threshold_3,1.0
86,Person_108,Group_2,Item_1,Threshold_3,1.0
87,Person_111,Group_2,Item_1,Threshold_3,1.0
88,Person_113,Group_1,Item_1,Threshold_3,1.0
89,Person_114,Group_2,Item_1,Threshold_3,1.0
90,Person_115,Group_2,Item_1,Threshold_3,1.0
91,Person_118,Group_1,Item_1,Threshold_3,1.0
92,Person_119,Group_2,Item_1,Threshold_3,1.0
93,Person_123,Group_2,Item_1,Threshold_3,1.0
94,Person_124,Group_1,Item_1,Threshold_3,1.0
95,Person_125,Group_2,Item_1,Threshold_3,1.0
96,Person_127,Group_2,Item_1,Threshold_3,0.0
97,Person_130,Group_2,Item_1,Threshold_3,0.0
98,Person_131,Group_2,Item_1,Threshold_3,1.0
99,Person_132,Group_1,Item_1,Threshold_3,1.0
100,Person_134,Group_1,Item_1,Threshold_3,0.0
101,Person_136,Group_1,Item_1,Threshold_3,1.0
102,Person_137,Group_1,Item_1,Threshold_3,0.0
103,Person_141,Group_1,Item_1,Threshold_3,1.0
104,Person_146,Group_1,Item_1,Threshold_3,1.0
105,Person_148,Group_2,Item_1,Threshold_3,1.0
106,Person_152,Group_1,Item_1,Threshold_3,1.0
107,Person_153,Group_2,Item_1,Threshold_3,1.0
108,Person_154,Group_1,Item_1,Threshold_3,1.0
109,Person_155,Group_1,Item_1,Threshold_3,1.0
110,Person_157,Group_2,Item_1,Threshold_3,1.0
111,Person_159,Group_1,Item_1,Threshold_3,1.0
112,Person_160,Group_2,Item_1,Threshold_3,1.0
113,Person_161,Group_1,Item_1,Threshold_3,1.0
114,Person_165,Group_2,Item_1,Threshold_3,1.0
115,Person_166,Group_1,Item_1,Threshold_3,0.0
116,Person_167,Group_2,Item_1,Threshold_3,0.0
117,Person_168,Group_2,Item_1,Threshold_3,1.0
118,Person_169,Group_2,Item_1,Threshold_3,0.0
119,Person_170,Group_1,Item_1,Threshold_3,1.0
120,Person_171,Group_1,Item_1,Threshold_3,1.0
121,Person_173,Group_2,Item_1,Threshold_3,1.0
122,Person_177,Group_2,Item_1,Threshold_3,0.0
123,Person_180,Group_1,Item_1,Threshold_3,1.0
