,Person,Group,Item,Threshold,Response
0,Person_2,Group_1,Item_1,Threshold_1,0.0
1,Person_8,Group_1,Item_1,Threshold_1,0.0
2,Person_10,Group_2,Item_1,Threshold_1,1.0
3,Person_11,Group_1,Item_1,Threshold_1,1.0
4,Person_12,Group_2,Item_1,Threshold_1,1.0
5,Person_13,Group_1,Item_1,Threshold_1,1.0
6,Person_14,Group_1,Item_1,Threshold_1,1.0
7,Person_17,Group_1,Item_1,Threshold_1,0.0
8,Person_19,Group_2,Item_1,Threshold_1,1.0
9,Person_20,Group_1,Item_1,Threshold_1,1.0
10,Person_22,Group_1,Item_1,Threshold_1,0.0
11,Person_23,Group_2,Item_1,Threshold_1,1.0
12,Person_28,Group_1,Item_1,Threshold_1,1.0
13,Person_29,Group_1,Item_1,Threshold_1,1.0
14,Person_30,Group_2,Item_1,Threshold_1,0.0
15,Person_39,Group_1,Item_1,Threshold_1,1.0
16,Person_43,Group_2,Item_1,Threshold_1,0.0
17,Person_44,Group_2,Item_1,Threshold_1,1.0
18,Person_45,Group_2,Item_1,Threshold_1,0.0
19,Person_46,Group_1,Item_1,Threshold_1,0.0
20,Person_47,Group_1,Item_1,Threshold_1,1.0
21,Person_52,Group_1,Item_1,Threshold_1,1.0
22,Person_54,Group_1,Item_1,Threshold_1,1.0
23,Person_55,Group_2,Item_1,Threshold_1,1.0
24,Person_56,Group_1,Item_1,Threshold_1,0.0
25,Person_57,Group_1,Item_1,Threshold_1,0.0
26,Person_59,Group_1,Item_1,Threshold_1,0.0
27,Person_61,Group_1,Item_1,Threshold_1,1.0
28,Person_64,Group_2,Item_1,Threshold_1,1.0
29,Person_65,Group_2,Item_1,Threshold_1,0.0
30,Person_68,Group_2,Item_1,Threshold_1,0.0
31,Person_69,Group_2,Item_1,Threshold_1,0.0
32,Person_74,Group_2,Item_1,Threshold_1,1.0
33,Person_79,Group_2,Item_1,Threshold_1,0.0
34,Person_86,Group_1,Item_1,Threshold_1,0.0
35,Person_87,Group_1,Item_1,Threshold_1,1.0
36,Person_92,Group_1,Item_1,Threshold_1,0.0
37,Person_93,Group_1,Item_1,Threshold_1,1.0
38,Person_104,Group_2,Item_1,Threshold_1,1.0
39,Person_105,Group_2,Item_1,Threshold_1,0.0
40,Person_108,Group_2,Item_1,Threshold_1,1.0
41,Person_115,Group_1,Item_1,Threshold_1,1.0
42,Person_116,Group_2,Item_1,Threshold_1,1.0
43,Person_121,Group_2,Item_1,Threshold_1,1.0
44,Person_122,Group_1,Item_1,Threshold_1,0.0
45,Person_126,Group_2,Item_1,Threshold_1,1.0
46,Person_127,Group_1,Item_1,Threshold_1,0.0
47,Person_130,Group_2,Item_1,Threshold_1,0.0
48,Person_133,Group_2,Item_1,Threshold_1,0.0
49,Person_135,Group_1,Item_1,Threshold_1,0.0
50,Person_136,Group_2,Item_1,Threshold_1,1.0
51,Person_138,Group_2,Item_1,Threshold_1,1.0
52,Person_141,Group_1,Item_1,Threshold_1,0.0
53,Person_142,Group_1,Item_1,Threshold_1,1.0
54,Person_144,Group_1,Item_1,Threshold_1,1.0
55,Person_147,Group_2,Item_1,Threshold_1,0.0
56,Person_148,Group_1,Item_1,Threshold_1,0.0
57,Person_149,Group_2,Item_1,Threshold_1,0.0
58,Person_153,Group_2,Item_1,Threshold_1,0.0
59,Person_154,Group_2,Item_1,Threshold_1,0.0
