,0
Person_1,0.7992289835403297
Person_2,-0.2099026983906743
Person_3,1.046027899341519
Person_4,2.2365275486169085
Person_5,-0.28740015856857576
Person_6,-0.055848504337424
Person_7,2.6533631233464097
Person_8,1.5836409061612677
Person_9,-0.44380799311886165
Person_10,0.7190333087198169
Person_11,-0.3653358891834173
Person_12,-0.6835042368286434
Person_13,0.9625802811106269
Person_14,-2.006127956008897
Person_15,-3.0477255713910525
Person_16,-1.1048927473166246
Person_17,-1.2849029705120534
Person_18,0.48285200858323574
Person_19,-1.017725302649651
Person_20,-2.533872580197417
Person_21,2.365770897466813
Person_22,-0.055848504337424
Person_23,0.5609596593203696
Person_24,-2.2542031823570654
Person_25,-1.1938770582008358
Person_26,0.32797108809922426
Person_27,-1.1938770582008358
Person_28,0.32797108809922426
Person_29,-0.9321743098626926
Person_30,-0.6835042368286434
Person_31,-1.017725302649651
Person_32,2.6533631233464097
Person_33,0.25100322692840255
Person_34,-1.2849029705120534
Person_35,1.2173141327757506
Person_36,-1.6750702544102463
Person_37,0.17422659386998351
Person_38,-3.5041426163858285
Person_39,-2.126854041004806
Person_40,0.020888947042642398
Person_41,1.2173141327757506
Person_42,0.6396497751016545
Person_43,-0.2099026983906743
Person_44,-0.44380799311886165
Person_45,-2.126854041004806
Person_46,-0.9321743098626926
Person_47,-1.1048927473166246
Person_48,1.4884207200695998
Person_49,0.7190333087198169
Person_50,-2.3893658694829347
Person_51,1.1308765010256367
Person_52,-0.13274926439886986
Person_53,-0.3653358891834173
Person_54,1.046027899341519
Person_55,1.6818582265426756
Person_56,1.5836409061612677
Person_57,-0.9321743098626926
Person_58,-0.055848504337424
Person_59,0.6396497751016545
Person_60,1.1308765010256367
Person_61,-0.6027794222513099
Person_62,0.17422659386998351
Person_63,-2.006127956008897
Person_64,-2.006127956008897
Person_65,1.3958297023127948
Person_66,2.365770897466813
Person_67,0.17422659386998351
Person_68,1.5836409061612677
Person_69,0.7190333087198169
Person_70,-1.4741297788348922
Person_71,0.9625802811106269
Person_72,2.1147573958313512
Person_73,0.09755132967694939
Person_74,2.365770897466813
Person_75,-4.657062807386813
Person_76,1.305552066834552
Person_77,-0.44380799311886165
Person_78,0.09755132967694939
Person_79,0.5609596593203696
Person_80,-2.3893658694829347
Person_81,-0.28740015856857576
Person_82,0.7992289835403297
Person_83,1.999263643945434
Person_84,-0.765219142118473
Person_85,-1.4741297788348922
Person_86,-0.2099026983906743
Person_87,1.5836409061612677
Person_88,0.7992289835403297
Person_89,-0.6027794222513099
Person_90,1.3958297023127948
Person_91,0.17422659386998351
Person_92,1.4884207200695998
Person_93,-1.1048927473166246
Person_94,0.09755132967694939
Person_95,-0.5229194804632035
Person_96,-2.126854041004806
Person_97,0.4052222702517206
Person_98,0.7992289835403297
Person_99,0.4052222702517206
Person_100,-0.5229194804632035
Person_101,-1.6750702544102463
Person_102,-0.5229194804632035
Person_103,-0.055848504337424
Person_104,-1.017725302649651
Person_105,-0.6027794222513099
Person_106,0.7992289835403297
Person_107,2.6533631233464097
Person_108,0.32797108809922426
Person_109,0.5609596593203696
Person_110,0.17422659386998351
Person_111,-2.8597300087618427
Person_112,0.25100322692840255
Person_113,0.32797108809922426
Person_114,4.088192535405865
Person_115,0.020888947042642398
Person_116,0.32797108809922426
Person_117,-0.2099026983906743
Person_118,-1.8910779754305933
Person_119,1.305552066834552
Person_120,1.3958297023127948
Person_121,1.1308765010256367
Person_122,-1.378224284928275
Person_123,1.7835059869022203
Person_124,-2.2542031823570654
Person_125,0.5609596593203696
Person_126,3.202221062250358
Person_127,-1.572950678882245
Person_128,-1.1048927473166246
Person_129,0.32797108809922426
Person_130,-0.765219142118473
Person_131,-1.8910779754305933
Person_132,0.17422659386998351
Person_133,-1.4741297788348922
Person_134,1.305552066834552
Person_135,-1.6750702544102463
Person_136,2.6533631233464097
Person_137,-1.1048927473166246
Person_138,-0.3653358891834173
Person_139,1.2173141327757506
Person_140,-1.2849029705120534
Person_141,0.7992289835403297
Person_142,2.1147573958313512
Person_143,-3.0477255713910525
Person_144,0.48285200858323574
Person_145,0.48285200858323574
Person_146,1.1308765010256367
Person_147,-1.6750702544102463
Person_148,-2.126854041004806
Person_149,0.8803648777238409
Person_150,0.8803648777238409
Person_151,0.5609596593203696
Person_152,0.6396497751016545
Person_153,-0.8480598150124569
Person_154,0.48285200858323574
Person_155,0.9625802811106269
Person_156,-1.4741297788348922
Person_157,3.202221062250358
Person_158,0.48285200858323574
Person_159,-1.7809363398081581
Person_160,1.4884207200695998
Person_161,-1.6750702544102463
Person_162,1.5836409061612677
Person_163,1.999263643945434
Person_164,-1.378224284928275
Person_165,1.5836409061612677
Person_166,1.046027899341519
Person_167,1.3958297023127948
Person_168,2.816552821060298
Person_169,-0.5229194804632035
Person_170,-1.1938770582008358
Person_171,-1.1938770582008358
Person_172,-0.8480598150124569
Person_173,-0.3653358891834173
Person_174,0.32797108809922426
Person_175,0.48285200858323574
Person_176,0.9625802811106269
Person_177,0.09755132967694939
Person_178,2.365770897466813
Person_179,-0.3653358891834173
Person_180,3.4397330575156335
Person_181,1.2173141327757506
Person_182,-1.4741297788348922
Person_183,-1.4741297788348922
Person_184,0.8803648777238409
Person_185,-0.28740015856857576
Person_186,1.4884207200695998
Person_187,1.2173141327757506
Person_188,-0.5229194804632035
Person_189,-0.9321743098626926
Person_190,-2.2542031823570654
Person_191,-0.8480598150124569
Person_192,1.3958297023127948
Person_193,0.6396497751016545
Person_194,-2.126854041004806
Person_195,0.25100322692840255
Person_196,0.5609596593203696
Person_197,-1.017725302649651
Person_198,0.8803648777238409
Person_199,0.25100322692840255
Person_200,-1.6750702544102463
