,0
Person_1,-0.47421380419264797
Person_2,1.1664555051001209
Person_3,-1.3402443676153246
Person_4,-0.24797418440195412
Person_5,-1.364850929966381
Person_6,-0.4483674614513528
Person_7,1.3206443585855843
Person_8,-2.530798482389032
Person_9,0.7118176177182769
Person_10,0.4167855558979078
Person_11,-0.8310427811457007
Person_12,-2.1089046291831908
Person_13,0.16837641397029518
Person_14,-0.7340569111962127
Person_15,0.40919646943154686
Person_16,0.09296037068465524
Person_17,2.4628504893808643
Person_18,-0.29885128881004547
Person_19,-1.4750640865333065
Person_20,0.32909560483396516
Person_21,0.39017717835713867
Person_22,2.0989635152601456
Person_23,1.3128490212713588
Person_24,0.5954887411237549
Person_25,2.2551364892288337
Person_26,-1.7229624290847854
Person_27,-0.8994451467251307
Person_28,-1.3296817597087964
Person_29,-0.5245325523341611
Person_30,-2.004847068934972
Person_31,1.0129085726210973
Person_32,-0.2731518932486691
Person_33,-2.1460272893544956
Person_34,-1.4631864694118213
Person_35,0.5304529235747838
Person_36,1.3173720042410626
Person_37,3.0552784899371708
Person_38,4.4309758514104844
Person_39,0.6817963023134854
Person_40,-1.4241250276483053
Person_41,-3.137887268697473
Person_42,0.46174934591524464
Person_43,-1.1592294905659979
Person_44,-0.5628537378700371
Person_45,-0.8579630461902212
Person_46,-0.15100417722508697
Person_47,1.6591524985809563
Person_48,0.29575500356750783
Person_49,-0.17777010315854153
Person_50,-1.4932984768392266
Person_51,-2.4518422646570444
Person_52,-0.6692797112105054
Person_53,-0.020491673827989818
Person_54,2.7120770227693156
Person_55,0.2555939346088197
Person_56,1.5342914189340773
Person_57,-0.6887612454092372
Person_58,-1.717233497226046
Person_59,-1.3874929909490668
Person_60,-1.0276569444041388
Person_61,3.252886751052238
Person_62,-1.1718978664370883
Person_63,1.3179159580040083
Person_64,-1.2942086147310485
Person_65,1.4575416717108571
Person_66,0.6376086015582856
Person_67,-0.17477469408764468
Person_68,-0.0009616368036601264
Person_69,-0.9219993907445948
Person_70,0.7292904546226117
Person_71,-0.6222930681116792
Person_72,-1.7782264932513812
Person_73,-1.856724209079938
Person_74,0.31906402898267017
Person_75,2.4288190370151432
Person_76,0.3001695727596483
Person_77,-0.11777533676533293
Person_78,0.48892136180330525
Person_79,2.019184764959728
Person_80,0.3892559044452754
Person_81,-0.5562086938511149
Person_82,1.7196152174893242
Person_83,0.703316810091911
Person_84,2.363816140393479
Person_85,0.3350338082323501
Person_86,-1.7765213951812595
Person_87,-1.9920566464690066
Person_88,2.536574050746365
Person_89,2.645680733574437
Person_90,-0.20909666752441003
Person_91,-0.5145988293044907
Person_92,2.2523485907627943
Person_93,-1.600386370665741
Person_94,-1.2819083760342487
Person_95,1.0251723444330576
Person_96,-0.5317255318898936
Person_97,0.05249935231938397
Person_98,-0.18498219538727795
Person_99,0.5665439755978913
Person_100,2.171404944370066
Person_101,0.19605951275210926
Person_102,1.0260903423147778
Person_103,-3.015075999147043
Person_104,-0.012895450495686009
Person_105,-1.2046632530398158
Person_106,-1.7680374382359512
Person_107,-1.2570463979936353
Person_108,-0.4410030086517272
Person_109,1.4340359659335107
Person_110,-1.929406924209855
Person_111,0.10612939129111709
Person_112,-0.6660719976008769
Person_113,-0.43132748914345037
Person_114,1.5643188903563972
Person_115,0.86735530790538
Person_116,2.0662793135636064
Person_117,-0.1715763664753598
Person_118,-0.9837317651065637
Person_119,-0.2756060729212583
Person_120,0.4239273393063233
Person_121,0.32504219008005747
Person_122,-1.5663999559505588
Person_123,0.19591682484130224
Person_124,0.4025246476078486
Person_125,3.8363932087003714
Person_126,2.8754490693219963
Person_127,-1.219682873438739
Person_128,-0.3708928899242732
Person_129,-2.1349808503560137
Person_130,-0.8258783685457388
Person_131,0.5335896577850017
Person_132,1.8689625837318413
Person_133,-1.0334436042159219
Person_134,-0.9210375077022039
Person_135,-3.1607513922084913
Person_136,-0.18381672841787056
Person_137,-1.5334394653898538
Person_138,-0.7339769886496198
Person_139,-1.2551090148518913
Person_140,-0.08121167897934457
Person_141,-2.576410434635456
Person_142,-2.1403857156869948
Person_143,3.254052820441938
Person_144,-1.8709517195115555
Person_145,-1.5849962152824686
Person_146,2.815552444881462
Person_147,4.417782906260101
Person_148,-1.6971677908385217
Person_149,-0.4921912827825549
Person_150,0.5725154788102552
Person_151,2.6532286190078795
Person_152,-1.4201034652428652
Person_153,-0.3077346165136737
Person_154,1.226188516492107
Person_155,0.7123312640994188
Person_156,-0.504051954445658
Person_157,-0.14055229437457079
Person_158,-2.0021615601554816
Person_159,-0.29707846356250694
Person_160,-0.33939908261394175
Person_161,0.40843698683887486
Person_162,-0.7728086758290332
Person_163,0.7674899362171994
Person_164,1.5792558791292337
Person_165,0.29332614390219
Person_166,0.587816764998296
Person_167,0.13991517376629198
Person_168,0.060308742036612184
Person_169,-1.02215489791478
Person_170,0.5349235449094529
Person_171,-0.08574774522074328
Person_172,3.199934615795383
Person_173,2.420214506112355
Person_174,0.638951981234242
Person_175,-1.0844036621426603
Person_176,-1.608435055575636
